SALE.TYPE,SOLD.DATE,PROPERTY.TYPE,PRICE,BEDS,BATHS,SQUARE.FEET,LOT.SIZE,YEAR.BUILT,HOA.MONTH,STATUS,NEXT.OPEN.HOUSE.START.TIME,NEXT.OPEN.HOUSE.END.TIME,URL,SOURCE,MLS.,FAVORITE,INTERESTED,LIST.DATE,ADDRESS,ZIP_CODE,LAT_LON,CITY_STATE,LOCATION,CITY,STATE,LATITUDE,LONGITUDE,PROPERTY.SIZE,metro_distance
PAST SALE,September-11-2017,Condo/Co-op,476e3,1,1,731,731,2008,520,Sold,NA,NA,http://www.redfin.com/DC/Washington/437-New-York-Ave-NW-20001/unit-405/home/22049216,MRIS,DC9951605,N,Y,"Monday- Aug 21, 2017",437 New York Ave NW #405,20001,38.9050314&-77.0168353,"Washington, DC",Old City #2,Washington,DC,38.9050314,-77.0168353,731,0.27741870677077424
PAST SALE,September-12-2017,Condo/Co-op,162e4,2,2,1417,1417,2004,1945,Sold,NA,NA,http://www.redfin.com/DC/Washington/3303-Water-St-NW-20007/unit-5C/home/10344114,MRIS,DC9842974,N,Y,"Wednesday- Aug 23, 2017",3303 Water St NW Unit 5C,20007,38.9039772&-77.0665505,"Washington, DC",Georgetown,Washington,DC,38.9039772,-77.0665505,1417,0.5728289305638204
PAST SALE,September-7-2017,Condo/Co-op,84e4,2,2,1461,1461,1985,1125,Sold,NA,NA,http://www.redfin.com/DC/Washington/1015-33rd-St-NW-20007/unit-710/home/9923058,MRIS,DC9834559,N,Y,"Sunday- Aug 13, 2017",1015 33rd St NW #710,20007,38.9038172&-77.0656245,"Washington, DC",Georgetown,Washington,DC,38.9038172,-77.0656245,1461,0.5907304388577157
PAST SALE,September-12-2017,Condo/Co-op,282e3,0,1,502,502,1973,527,Sold,NA,NA,http://www.redfin.com/DC/Washington/1301-20th-St-NW-20036/unit-517/home/9060215,MRIS,DC10024265,N,Y,"Wednesday- Aug 23, 2017",1301 20th St NW #517,20036,38.9075853&-77.0445591,"Washington, DC",Central,Washington,DC,38.9075853,-77.0445591,502,0.2394155307827606
PAST SALE,NA,Condo/Co-op,288e3,0,1,510,510,1967,NA,NA,NA,NA,http://www.redfin.com/DC/Washington/2201-L-St-NW-20037/unit-619/home/9050049,NA,NA,N,Y,NA,2201 L St NW Apt 619,20037,38.9040361&-77.0492921,"Washington, DC",NA,Washington,DC,38.9040361,-77.0492921,510,0.2091808052500756
PAST SALE,NA,Condo/Co-op,19e4,2,1,832,832,1942,NA,NA,NA,NA,http://www.redfin.com/DC/Washington/119-33rd-St-NE-20019/home/10115912,NA,NA,N,Y,NA,119 33rd St NE,20019,38.8911259&-76.9599863,"Washington, DC",NA,Washington,DC,38.8911259,-76.9599863,832,0.6506453449714952
PAST SALE,September-8-2017,Townhouse,68e4,2,2.5,1066,1102,1915,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/240-16th-St-SE-20003/home/9920345,MRIS,DC9948943,N,Y,"Tuesday- Aug 15, 2017",240 16th St SE,20003,38.8859017&-76.9819916,"Washington, DC",Capitol Hill,Washington,DC,38.8859017,-76.9819916,1102,0.3727600028929107
PAST SALE,September-8-2017,Townhouse,752e3,2,2.5,1248,1186,1908,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1415-Ames-Pl-NE-20002/home/9916694,MRIS,DC10016145,N,Y,"Tuesday- Aug 15, 2017",1415 Ames Pl NE,20002,38.8913345&-76.9847943,"Washington, DC",Capitol Hill,Washington,DC,38.8913345,-76.9847943,1186,0.5428333613717414
PAST SALE,September-7-2017,Townhouse,55e4,2,1,952,850,1910,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/209-17th-St-SE-20003/home/9920207,MRIS,DC10011237,N,Y,"Sunday- Aug 13, 2017",209 17th St SE,20003,38.88725&-76.981026,"Washington, DC",Capitol Hill,Washington,DC,38.88725,-76.981026,850,0.31889299367272567
PAST SALE,NA,Multi-Family (2-4 Unit),345e3,2,2,1120,2242,1941,NA,NA,NA,NA,http://www.redfin.com/DC/Washington/1841-Corcoran-St-NE-20002/home/10094375,NA,NA,N,Y,NA,1841 Corcoran St NE,20002,38.912043&-76.987033,"Washington, DC",NA,Washington,DC,38.912043,-76.987033,2242,0.7727857033967985
PAST SALE,September-12-2017,Townhouse,158650,2,2,810,2413,1945,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/823-52nd-St-NE-20019/home/10127969,MRIS,DC10028505,N,Y,"Wednesday- Aug 23, 2017",823 52nd St NE,20019,38.9004959&-76.925699,"Washington, DC",Deanwood,Washington,DC,38.9004959,-76.925699,2413,0.7083816620262788
PAST SALE,NA,Condo/Co-op,117500,0,1,465,465,2016,NA,NA,NA,NA,http://www.redfin.com/DC/Washington/1500-Pennsylvania-Ave-SE-20003/unit-302/home/113745695,NA,NA,N,Y,NA,1500 Pennsylvania Ave SE Apt 302,20003,38.879821&-76.983278,"Washington, DC",NA,Washington,DC,38.879821,-76.983278,465,0.15625542565451903
PAST SALE,September-8-2017,Townhouse,861e3,2,2.5,1224,1406,1909,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1420-C-St-SE-20003/home/9917739,MRIS,DC10027520,N,Y,"Tuesday- Aug 15, 2017",1420 C St SE,20003,38.8855185&-76.9847935,"Washington, DC",Capitol Hill,Washington,DC,38.8855185,-76.9847935,1406,0.29696920319067777
PAST SALE,September-11-2017,Condo/Co-op,46e4,1,1,NA,NA,2017,345,Sold,NA,NA,http://www.redfin.com/DC/Washington/1500-Pennsylvania-Ave-SE-20003/unit-310/home/113745697,MRIS,DC9973128,N,Y,"Monday- Aug 21, 2017",1500 Pennsylvania Ave SE #310,20003,38.879821&-76.983278,"Washington, DC",Old City #1,Washington,DC,38.879821,-76.983278,NA,0.15625542565451903
PAST SALE,September-8-2017,Condo/Co-op,339900,2,1,3360,3360,1938,202,Sold,NA,NA,http://www.redfin.com/DC/Washington/332-18th-Pl-NE-20002/unit-1/home/109411951,MRIS,DC9870685,N,Y,"Tuesday- Aug 15, 2017",332 18th Pl NE #1,20002,38.8944719&-76.9783135,"Washington, DC",Kingman Park,Washington,DC,38.8944719,-76.9783135,3360,0.43770481783514675
PAST SALE,NA,Condo/Co-op,335e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.redfin.com/DC/Washington/1274-Simms-Pl-NE-20002/unit-4/home/113169699,NA,NA,N,Y,NA,1274 Simms Pl NE Apt 4,20002,38.9088907&-76.9830875,"Washington, DC",NA,Washington,DC,38.9088907,-76.9830875,NA,1.0655806154889305
PAST SALE,September-21-2017,Condo/Co-op,202500,0,1,552,552,1963,449,Sold,NA,NA,http://www.redfin.com/DC/Washington/5406-Connecticut-Ave-NW-20015/unit-407/home/9970082,MRIS,DC10034405,N,Y,"Sunday- Sep 10, 2017",5406 Connecticut Ave NW #407,20015,38.9614906&-77.073956,"Washington, DC",Chevy Chase,Washington,DC,38.9614906,-77.073956,552,0.6340820590669487
PAST SALE,NA,Condo/Co-op,42e4,2,1,861,861,1942,NA,NA,NA,NA,http://www.redfin.com/DC/Washington/3450-38th-St-NW-20016/unit-D406/home/9967133,NA,NA,N,Y,NA,3450 38th St NW Apt D406,20016,38.9364388&-77.0749908,"Washington, DC",NA,Washington,DC,38.9364388,-77.0749908,861,0.7599799333855
PAST SALE,September-20-2017,Condo/Co-op,86500,2,1,678,816,1964,250,Sold,NA,NA,http://www.redfin.com/DC/Washington/450-Condon-Ter-SE-20032/unit-208/home/11749247,MRIS,DC10029360,N,Y,"Friday- Sep 08, 2017",450 Condon Ter SE #208,20032,38.8327159&-76.9986346,"Washington, DC",Congress Heights,Washington,DC,38.8327159,-76.9986346,816,0.8711748596306599
PAST SALE,September-8-2017,Condo/Co-op,65e4,2,2,1666,1666,1971,2132,Sold,NA,NA,http://www.redfin.com/DC/Washington/4200-Massachusetts-Ave-NW-20016/unit-404/home/9950666,MRIS,DC10005633,N,Y,"Tuesday- Aug 15, 2017",4200 Massachusetts Ave NW #404,20016,38.9348171&-77.0828442,"Washington, DC",Wesley Heights,Washington,DC,38.9348171,-77.0828442,1666,0.9437546608530237
PAST SALE,September-8-2017,Condo/Co-op,349e3,1,1,800,800,1928,540,Sold,NA,NA,http://www.redfin.com/DC/Washington/3900-Connecticut-Ave-NW-20008/unit-404G/home/22023066,MRIS,DC9990514,N,Y,"Tuesday- Aug 15, 2017",3900 Connecticut Ave NW Unit 404G,20008,38.9398469&-77.0614748,"Washington, DC",North Cleveland Park,Washington,DC,38.9398469,-77.0614748,800,0.30124457725402154
PAST SALE,NA,Condo/Co-op,2e5,1,1,699,699,1931,NA,NA,NA,NA,http://www.redfin.com/DC/Washington/1706-W-Virginia-Ave-NE-20002/unit-1/home/12530285,NA,NA,N,Y,NA,1706 W Virginia Ave NE Apt 1,20002,38.9098856&-76.9868123,"Washington, DC",NA,Washington,DC,38.9098856,-76.9868123,699,0.9047464067484675
PAST SALE,September-15-2017,Condo/Co-op,45e4,1,1,1014,1014,1942,772,Sold,NA,NA,http://www.redfin.com/DC/Washington/2500-Q-St-NW-20007/unit-235/home/9929032,MRIS,DC10034632,N,Y,"Tuesday- Aug 29, 2017",2500 Q St NW #235,20007,38.910343&-77.0523915,"Washington, DC",Georgetown,Washington,DC,38.910343,-77.0523915,1014,0.4061097174297288
PAST SALE,September-15-2017,Single Family Residential,35e4,2,2,1152,4281,1941,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/3101-Chestnut-St-NE-20018/home/10106559,MRIS,DC10008276,N,Y,"Tuesday- Aug 29, 2017",3101 Chestnut St NE,20018,38.9310921&-76.9600897,"Washington, DC",Woodridge,Washington,DC,38.9310921,-76.9600897,4281,1.747502503296656
PAST SALE,September-18-2017,Condo/Co-op,66e4,2,2,1010,1010,2007,743,Sold,NA,NA,http://www.redfin.com/DC/Washington/440-L-St-NW-20001/unit-911/home/12533183,MRIS,DC10028663,N,Y,"Monday- Sep 04, 2017",440 L St NW #911,20001,38.9033883&-77.0174322,"Washington, DC",Old City #2,Washington,DC,38.9033883,-77.0174322,1010,0.2875279610261679
PAST SALE,September-21-2017,Condo/Co-op,699555,2,2.5,1200,1200,1907,190,Sold,NA,NA,http://www.redfin.com/DC/Washington/1211-10th-St-NW-20001/unit-1/home/113745596,MRIS,DC9986461,N,Y,"Sunday- Sep 10, 2017",1211 10th St NW #1,20001,38.9061474&-77.0251907,"Washington, DC",Shaw,Washington,DC,38.9061474,-77.0251907,1200,0.17905707219073622
PAST SALE,September-21-2017,Condo/Co-op,475e3,1,1,1355,1355,1979,984,Sold,NA,NA,http://www.redfin.com/DC/Washington/3101-New-Mexico-Ave-NW-20016/unit-530/home/9954669,MRIS,DC10015879,N,Y,"Sunday- Sep 10, 2017",3101 New Mexico Ave NW #530,20016,38.9325798&-77.0848915,"Washington, DC",Wesley Heights,Washington,DC,38.9325798,-77.0848915,1355,1.1197221031389517
PAST SALE,September-20-2017,Condo/Co-op,3e5,2,1,912,912,1940,357,Sold,NA,NA,http://www.redfin.com/DC/Washington/1230-Holbrook-Ter-NE-20002/unit-204/home/12530263,MRIS,DC10006977,N,Y,"Friday- Sep 08, 2017",1230 Holbrook Ter NE #204,20002,38.9073888&-76.9856096,"Washington, DC",Trinidad,Washington,DC,38.9073888,-76.9856096,912,0.95189466840167
PAST SALE,September-5-2017,Condo/Co-op,733e3,2,2,1011,1011,2007,311,Sold,NA,NA,http://www.redfin.com/DC/Washington/1407-W-St-NW-20009/unit-201/home/21646076,MRIS,DC10021801,N,Y,"Wednesday- Aug 09, 2017",1407 W St NW #201,20009,38.9193675&-77.0326662,"Washington, DC",Old City #2,Washington,DC,38.9193675,-77.0326662,1011,0.2583108905872189
PAST SALE,NA,Single Family Residential,44e4,3,1.5,1024,1800,1890,NA,NA,NA,NA,http://www.redfin.com/DC/Washington/515-M-St-NE-20002/home/9896424,NA,NA,N,Y,NA,515 M St NE,20002,38.905381&-76.998835,"Washington, DC",NA,Washington,DC,38.905381,-76.998835,1800,0.2748449349877128
PAST SALE,September-11-2017,Condo/Co-op,325e3,1,1,594,594,1926,399,Sold,NA,NA,http://www.redfin.com/DC/Washington/2410-20th-St-NW-20009/unit-8/home/10001327,MRIS,DC9937596,N,Y,"Monday- Aug 21, 2017",2410 20th St NW #8,20009,38.9211805&-77.0472158,"Washington, DC",Kalorama,Washington,DC,38.9211805,-77.0472158,594,0.4672230141610936
PAST SALE,NA,Condo/Co-op,571500,2,2,1065,1065,1989,NA,NA,NA,NA,http://www.redfin.com/DC/Washington/2725-Connecticut-Ave-NW-20008/unit-309/home/9989475,NA,NA,N,Y,NA,2725 Connecticut Ave NW Apt 309,20008,38.9263787&-77.0527254,"Washington, DC",NA,Washington,DC,38.9263787,-77.0527254,1065,0.045475677279956606
PAST SALE,September-5-2017,Condo/Co-op,699900,2,2,1379,1379,1905,279,Sold,NA,NA,http://www.redfin.com/DC/Washington/3566-13th-St-NW-20010/unit-2/home/109280123,MRIS,DC9933851,N,Y,"Wednesday- Aug 09, 2017",3566 13th St NW #2,20010,38.934026&-77.030046,"Washington, DC",Columbia Heights,Washington,DC,38.934026,-77.030046,1379,0.3692701431787689
PAST SALE,September-29-2017,Condo/Co-op,43e4,2,2,1250,1250,1960,1469,Sold,NA,NA,http://www.redfin.com/DC/Washington/3900-Watson-Pl-NW-20016/unit-B-1E/home/40196018,MRIS,DC9961121,N,Y,"Tuesday- Sep 26, 2017",3900 Watson Pl NW Unit B-1E,20016,38.92809&-77.078147,"Washington, DC",Observatory Circle,Washington,DC,38.92809,-77.078147,1250,1.1759406348564163
PAST SALE,September-29-2017,Condo/Co-op,228e3,1,1,725,725,1957,664,Sold,NA,NA,http://www.redfin.com/DC/Washington/4200-Cathedral-Ave-NW-20016/unit-1115/home/9958327,MRIS,DC10034390,N,Y,"Tuesday- Sep 26, 2017",4200 Cathedral Ave NW #1115,20016,38.9296124&-77.0828221,"Washington, DC",Wesley Heights,Washington,DC,38.9296124,-77.0828221,725,1.2985935018406776
PAST SALE,NA,Condo/Co-op,634500,2,2,939,939,1908,NA,NA,NA,NA,http://www.redfin.com/DC/Washington/1342-Massachusetts-Ave-SE-20003/unit-C/home/40501611,NA,NA,N,Y,NA,1342 Massachusetts Ave SE Unit C,20003,38.8884066&-76.9859699,"Washington, DC",NA,Washington,DC,38.8884066,-76.9859699,939,0.49481626921173705
PAST SALE,NA,Condo/Co-op,215e3,0,1,421,421,1964,NA,NA,NA,NA,http://www.redfin.com/DC/Washington/1440-N-St-NW-20005/unit-410/home/9871066,NA,NA,N,Y,NA,1440 N St NW Apt 410,20005,38.9070428&-77.0336369,"Washington, DC",NA,Washington,DC,38.9070428,-77.0336369,421,0.41035899586689256
PAST SALE,September-8-2017,Condo/Co-op,38e4,1,1,756,756,1974,629,Sold,NA,NA,http://www.redfin.com/DC/Washington/1325-18th-St-NW-20036/unit-805/home/9864535,MRIS,DC9973790,N,Y,"Tuesday- Aug 15, 2017",1325 18th St NW #805,20036,38.9080968&-77.0414103,"Washington, DC",Central,Washington,DC,38.9080968,-77.0414103,756,0.27677987740620275
PAST SALE,September-29-2017,Condo/Co-op,675e3,2,2,1190,1190,2007,703,Sold,NA,NA,http://www.redfin.com/DC/Washington/1125-11th-St-NW-20001/unit-503/home/22025020,MRIS,DC10009837,N,Y,"Tuesday- Sep 26, 2017",1125 11th St NW #503,20001,38.9053242&-77.0267299,"Washington, DC",Old City #2,Washington,DC,38.9053242,-77.0267299,1190,0.2591313474787879
PAST SALE,September-5-2017,Condo/Co-op,138137,1,1,600,600,1908,1076,Sold,NA,NA,http://www.redfin.com/DC/Washington/1436-W-St-NW-20009/unit-105/home/28474442,MRIS,DC9923274,N,Y,"Wednesday- Aug 09, 2017",1436 W St NW #105,20009,38.9188869&-77.0334795,"Washington, DC",Old City #2,Washington,DC,38.9188869,-77.0334795,600,0.2760707392392297
PAST SALE,September-6-2017,Condo/Co-op,41e4,1,1,722,722,1911,607,Sold,NA,NA,http://www.redfin.com/DC/Washington/2311-Connecticut-Ave-NW-20008/unit-403/home/10000790,MRIS,DC10022291,N,Y,"Friday- Aug 11, 2017",2311 Connecticut Ave NW #403,20008,38.918839&-77.0486829,"Washington, DC",Kalorama,Washington,DC,38.918839,-77.0486829,722,0.5525918075822128
PAST SALE,NA,Condo/Co-op,408900,1,1,570,570,1971,NA,NA,NA,NA,http://www.redfin.com/DC/Washington/226-3rd-St-NE-20002/unit-A/home/9891475,NA,NA,N,Y,NA,226 3rd St NE Unit A,20002,38.893221&-77.0020396,"Washington, DC",NA,Washington,DC,38.893221,-77.0020396,570,0.43034891980076345
PAST SALE,September-18-2017,Condo/Co-op,652e3,2,2.5,1160,1160,2004,942,Sold,NA,NA,http://www.redfin.com/DC/Washington/631-D-St-NW-20004/unit-644/home/10342622,MRIS,DC10019222,N,Y,"Monday- Sep 04, 2017",631 D St NW #644,20004,38.8953272&-77.0210685,"Washington, DC",Penn Quarter,Washington,DC,38.8953272,-77.0210685,1160,0.09830977633165816
PAST SALE,September-19-2017,Condo/Co-op,399999,1,1,899,899,1942,753,Sold,NA,NA,http://www.redfin.com/DC/Washington/2500-Q-St-NW-20007/unit-549/home/9929236,MRIS,DC10021123,N,Y,"Wednesday- Sep 06, 2017",2500 Q St NW #549,20007,38.910343&-77.0523915,"Washington, DC",Georgetown,Washington,DC,38.910343,-77.0523915,899,0.4061097174297288
PAST SALE,September-21-2017,Townhouse,707e3,2,2.5,1688,1372,1927,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/433-15th-St-NE-20002/home/10114199,MRIS,DC10062692,N,Y,"Sunday- Sep 10, 2017",433 15th St NE,20002,38.8958192&-76.9833825,"Washington, DC",Capitol Hill,Washington,DC,38.8958192,-76.9833825,1372,0.6615818372040166
PAST SALE,September-21-2017,Condo/Co-op,491e3,2,1,650,650,1982,230,Sold,NA,NA,http://www.redfin.com/DC/Washington/1931-17th-St-NW-20009/unit-101/home/9865100,MRIS,DC9995520,N,Y,"Sunday- Sep 10, 2017",1931 17th St NW #101,20009,38.9164879&-77.0380555,"Washington, DC",Dupont,Washington,DC,38.9164879,-77.0380555,650,0.4902561651198099
PAST SALE,September-22-2017,Condo/Co-op,522e3,2,2,852,852,1909,374,Sold,NA,NA,http://www.redfin.com/DC/Washington/1843-Mintwood-Pl-NW-20009/unit-204/home/10002709,MRIS,DC9978455,N,Y,"Tuesday- Sep 12, 2017",1843 Mintwood Pl NW #204,20009,38.9213726&-77.0445593,"Washington, DC",Kalorama,Washington,DC,38.9213726,-77.0445593,852,0.5698736357917148
PAST SALE,NA,Townhouse,64e4,2,2,1124,856,1900,NA,NA,NA,NA,http://www.redfin.com/DC/Washington/1608-8th-St-NW-20001/home/9878200,NA,NA,N,Y,NA,1608 8th St NW,20001,38.91145&-77.023209,"Washington, DC",NA,Washington,DC,38.91145,-77.023209,856,0.0983828975989589
PAST SALE,September-25-2017,Townhouse,745e3,2,2,1193,1193,2008,227,Sold,NA,NA,http://www.redfin.com/DC/Washington/2122-11th-St-NW-20001/unit-4/home/21645152,MRIS,DC10065323,N,Y,"Monday- Sep 18, 2017",2122 11th St NW #4,20001,38.9186949&-77.0274089,"Washington, DC",U St Corridor,Washington,DC,38.9186949,-77.0274089,1193,0.1449583704825394
PAST SALE,September-25-2017,Condo/Co-op,1225e3,2,2.5,1537,1537,2002,537,Sold,NA,NA,http://www.redfin.com/DC/Washington/1735-Johnson-Ave-NW-20009/unit-H/home/10185316,MRIS,DC10002915,N,Y,"Monday- Sep 18, 2017",1735 Johnson Ave NW Unit H,20009,38.9132211&-77.0329346,"Washington, DC",Old City #2,Washington,DC,38.9132211,-77.0329346,1537,0.3367379026482759
PAST SALE,September-22-2017,Condo/Co-op,385e3,1,1,691,691,1908,339,Sold,NA,NA,http://www.redfin.com/DC/Washington/1900-S-St-NW-20009/unit-3/home/9059491,MRIS,DC10010604,N,Y,"Tuesday- Sep 12, 2017",1900 S St NW #3,20009,38.914014&-77.0438281,"Washington, DC",Dupont Circle,Washington,DC,38.914014,-77.0438281,691,0.21387713653012616
PAST SALE,September-26-2017,Condo/Co-op,369e3,1,1,515,515,1916,309,Sold,NA,NA,http://www.redfin.com/DC/Washington/1833-S-St-NW-20009/unit-23/home/10175657,MRIS,DC10028004,N,Y,"Wednesday- Sep 20, 2017",1833 S St NW #23,20009,38.9143475&-77.04277,"Washington, DC",Old City #2,Washington,DC,38.9143475,-77.04277,515,0.25609903675414075
PAST SALE,September-26-2017,Townhouse,499e3,1,1,825,825,1905,260,Sold,NA,NA,http://www.redfin.com/DC/Washington/27-Quincy-Pl-NE-20002/unit-2/home/143182304,MRIS,DC10027920,N,Y,"Wednesday- Sep 20, 2017",27 Quincy Pl NE #2,20002,38.91166&-77.007811,"Washington, DC",Eckington,Washington,DC,38.91166,-77.007811,825,0.3864647762575612
PAST SALE,September-27-2017,Condo/Co-op,1295e3,2,2.5,1761,1761,2017,165,Sold,NA,NA,http://www.redfin.com/DC/Washington/1310-Q-St-NW-20009/unit-4/home/113863826,MRIS,DC9936153,N,Y,"Friday- Sep 22, 2017",1310 Q St NW #4,20009,38.9109439&-77.0302482,"Washington, DC",Logan Circle,Washington,DC,38.9109439,-77.0302482,1761,0.4235991596647694
PAST SALE,September-28-2017,Condo/Co-op,445e3,1,1,833,833,1929,306,Sold,NA,NA,http://www.redfin.com/DC/Washington/1437-Rhode-Island-Ave-NW-20005/unit-106/home/10173704,MRIS,DC10047791,N,Y,"Sunday- Sep 24, 2017",1437 Rhode Island Ave NW #106,20005,38.9087162&-77.0334433,"Washington, DC",Logan Circle,Washington,DC,38.9087162,-77.0334433,833,0.5066885485730465
PAST SALE,September-29-2017,Condo/Co-op,425e3,1,1,549,549,1987,400,Sold,NA,NA,http://www.redfin.com/DC/Washington/1401-17th-St-NW-20036/unit-310/home/9866718,MRIS,DC10018433,N,Y,"Tuesday- Sep 26, 2017",1401 17th St NW #310,20036,38.9089475&-77.0380411,"Washington, DC",Old City #2,Washington,DC,38.9089475,-77.0380411,549,0.3963977392411419
PAST SALE,September-28-2017,Condo/Co-op,521500,1,1,835,835,2005,507,Sold,NA,NA,http://www.redfin.com/DC/Washington/1111-25th-St-NW-20037/unit-304/home/10346469,MRIS,DC9963192,N,Y,"Sunday- Sep 24, 2017",1111 25th St NW #304,20037,38.9045789&-77.0529714,"Washington, DC",West End,Washington,DC,38.9045789,-77.0529714,835,0.27025193295158534
PAST SALE,September-28-2017,Townhouse,859e3,2,2.5,1400,861,2000,146,Sold,NA,NA,http://www.redfin.com/DC/Washington/609-7th-St-SW-20024/home/10176968,MRIS,DC10033202,N,Y,"Sunday- Sep 24, 2017",609 7th St SW,20024,38.8817544&-77.0221849,"Washington, DC",Rla (sw),Washington,DC,38.8817544,-77.0221849,861,0.3384310318599068
PAST SALE,September-29-2017,Condo/Co-op,847500,1,2,1225,1225,2007,711,Sold,NA,NA,http://www.redfin.com/DC/Washington/2100-11th-St-NW-20001/unit-103/home/12534013,MRIS,DC9990866,N,Y,"Tuesday- Sep 26, 2017",2100 11th St NW #103,20001,38.9184062&-77.0273864,"Washington, DC",Old City #2,Washington,DC,38.9184062,-77.0273864,1225,0.12998680929263867
PAST SALE,September-18-2017,Townhouse,8e5,2,2,1280,1280,1922,232,Sold,NA,NA,http://www.redfin.com/DC/Washington/1221-Kenyon-St-NW-20010/unit-3/home/81803082,MRIS,DC10023548,N,Y,"Monday- Sep 04, 2017",1221 Kenyon St NW #3,20010,38.9299191&-77.0288373,"Washington, DC",Columbia Heights,Washington,DC,38.9299191,-77.0288373,1280,0.2388287830792816
PAST SALE,NA,Townhouse,134e4,2,2,1794,828,1900,NA,NA,NA,NA,http://www.redfin.com/DC/Washington/1504-33rd-St-NW-20007/home/9927821,NA,NA,N,Y,NA,1504 33rd St NW,20007,38.9089752&-77.0662419,"Washington, DC",NA,Washington,DC,38.9089752,-77.0662419,828,0.8934808728717525
PAST SALE,NA,Condo/Co-op,249900,1,1,888,888,1960,NA,NA,NA,NA,http://www.redfin.com/DC/Washington/4201-Cathedral-Ave-NW-20016/unit-206W/home/9952288,NA,NA,N,Y,NA,4201 Cathedral Ave NW Apt 206W,20016,38.9311323&-77.0837882,"Washington, DC",NA,Washington,DC,38.9311323,-77.0837882,888,1.2036467900238144
PAST SALE,NA,Condo/Co-op,37e4,1,1,650,650,1980,NA,NA,NA,NA,http://www.redfin.com/DC/Washington/1688-Euclid-St-NW-20009/unit-A/home/10005958,NA,NA,N,Y,NA,1688 Euclid St NW Apt A,20009,38.9231624&-77.0387768,"Washington, DC",NA,Washington,DC,38.9231624,-77.0387768,650,0.4901832372674662
PAST SALE,September-29-2017,Condo/Co-op,715e3,2,2,1100,1100,2005,278,Sold,NA,NA,http://www.redfin.com/DC/Washington/2111-11th-St-NW-20001/unit-1/home/11744811,MRIS,DC10031367,N,Y,"Tuesday- Sep 26, 2017",2111 11th St NW #1,20001,38.918564&-77.0268624,"Washington, DC",Old City #2,Washington,DC,38.918564,-77.0268624,1100,0.15734625613162662
PAST SALE,September-29-2017,Condo/Co-op,426500,1,1,507,507,1925,218,Sold,NA,NA,http://www.redfin.com/DC/Washington/1621-T-St-NW-20009/unit-707/home/9865430,MRIS,DC9982041,N,Y,"Tuesday- Sep 26, 2017",1621 T St NW #707,20009,38.9158099&-77.0380322,"Washington, DC",Dupont Circle,Washington,DC,38.9158099,-77.0380322,507,0.49453217527113197
PAST SALE,September-29-2017,Condo/Co-op,565e3,2,1,824,824,1885,723,Sold,NA,NA,http://www.redfin.com/DC/Washington/1718-Corcoran-St-NW-20009/unit-52/home/9860582,MRIS,DC10032189,N,Y,"Tuesday- Sep 26, 2017",1718 Corcoran St NW #52,20009,38.9116888&-77.0392946,"Washington, DC",Old City #2,Washington,DC,38.9116888,-77.0392946,824,0.305007975159046
PAST SALE,September-6-2017,Townhouse,985e3,2,2,1272,1213,1900,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/2514-Mill-Rd-NW-20007/home/9931667,MRIS,DC9948504,N,Y,"Friday- Aug 11, 2017",2514 Mill Rd NW,20007,38.910947&-77.0540513,"Washington, DC",Georgetown,Washington,DC,38.910947,-77.0540513,1213,0.4926404981605722
PAST SALE,September-8-2017,Townhouse,849e3,2,2,1427,1427,1920,685,Sold,NA,NA,http://www.redfin.com/DC/Washington/1865-Mintwood-Pl-NW-20009/unit-6/home/10002731,MRIS,DC10002189,N,Y,"Tuesday- Aug 15, 2017",1865 Mintwood Pl NW #6,20009,38.9215933&-77.0453692,"Washington, DC",Kalorama,Washington,DC,38.9215933,-77.0453692,1427,0.5252782116422899
