Date,Open,High,Low,Close,Adj Close,Volume
5/14/2013,13.81,13.81,13.81,13.81,11.428336,0
5/15/2013,13.88,13.88,13.88,13.88,11.486268,0
5/16/2013,13.99,13.99,13.99,13.99,11.577293,0
5/17/2013,13.86,13.86,13.86,13.86,11.469715,0
5/20/2013,13.84,13.84,13.84,13.84,11.453163,0
5/21/2013,13.92,13.92,13.92,13.92,11.519362,0
5/22/2013,13.76,13.76,13.76,13.76,11.386963,0
5/23/2013,13.8,13.8,13.8,13.8,11.42006,0
5/24/2013,13.82,13.82,13.82,13.82,11.43661,0
5/28/2013,13.53,13.53,13.53,13.53,11.196623,0
5/29/2013,13.63,13.63,13.63,13.63,11.279378,0
5/30/2013,13.59,13.59,13.59,13.59,11.246275,0
5/31/2013,13.55,13.55,13.55,13.55,11.25209,0
6/3/2013,13.58,13.58,13.58,13.58,11.277,0
6/4/2013,13.47,13.47,13.47,13.47,11.185658,0
6/5/2013,13.57,13.57,13.57,13.57,11.268696,0
6/6/2013,13.54,13.54,13.54,13.54,11.243782,0
6/7/2013,13.37,13.37,13.37,13.37,11.102618,0
6/10/2013,13.3,13.3,13.3,13.3,11.044484,0
6/11/2013,13.37,13.37,13.37,13.37,11.102618,0
6/12/2013,13.22,13.22,13.22,13.22,10.978052,0
6/13/2013,13.36,13.36,13.36,13.36,11.094312,0
6/14/2013,13.36,13.36,13.36,13.36,11.094312,0
6/17/2013,13.31,13.31,13.31,13.31,11.052789,0
6/18/2013,13.3,13.3,13.3,13.3,11.044484,0
6/19/2013,13.17,13.17,13.17,13.17,10.936533,0
6/20/2013,12.93,12.93,12.93,12.93,10.737238,0
6/21/2013,12.72,12.72,12.72,12.72,10.562849,0
6/24/2013,12.68,12.68,12.68,12.68,10.52963,0
6/25/2013,12.61,12.61,12.61,12.61,10.471503,0
6/26/2013,12.69,12.69,12.69,12.69,10.537935,0
6/27/2013,12.8,12.8,12.8,12.8,10.629281,0
6/28/2013,12.88,12.88,12.88,12.88,10.734287,0
7/1/2013,12.91,12.91,12.91,12.91,10.759294,0
7/2/2013,12.93,12.93,12.93,12.93,10.775962,0
7/3/2013,12.91,12.91,12.91,12.91,10.759294,0
7/5/2013,12.57,12.57,12.57,12.57,10.475933,0
7/8/2013,12.66,12.66,12.66,12.66,10.550936,0
7/9/2013,12.69,12.69,12.69,12.69,10.575944,0
7/10/2013,12.62,12.62,12.62,12.62,10.517608,0
7/11/2013,12.76,12.76,12.76,12.76,10.63428,0
7/12/2013,12.76,12.76,12.76,12.76,10.63428,0
7/15/2013,12.82,12.82,12.82,12.82,10.684287,0
7/16/2013,12.87,12.87,12.87,12.87,10.725955,0
7/17/2013,12.91,12.91,12.91,12.91,10.759294,0
7/18/2013,12.82,12.82,12.82,12.82,10.684287,0
7/19/2013,12.96,12.96,12.96,12.96,10.800961,0
7/22/2013,12.99,12.99,12.99,12.99,10.825961,0
7/23/2013,12.96,12.96,12.96,12.96,10.800961,0
7/24/2013,12.84,12.84,12.84,12.84,10.700951,0
7/25/2013,12.82,12.82,12.82,12.82,10.684287,0
7/26/2013,12.86,12.86,12.86,12.86,10.717623,0
7/29/2013,12.79,12.79,12.79,12.79,10.659284,0
7/30/2013,12.78,12.78,12.78,12.78,10.65095,0
7/31/2013,12.8,12.8,12.8,12.8,10.706994,0
8/1/2013,12.62,12.62,12.62,12.62,10.556427,0
8/2/2013,12.72,12.72,12.72,12.72,10.640075,0
8/5/2013,12.65,12.65,12.65,12.65,10.581521,0
8/6/2013,12.67,12.67,12.67,12.67,10.598248,0
8/7/2013,12.73,12.73,12.73,12.73,10.648441,0
8/8/2013,12.75,12.75,12.75,12.75,10.66517,0
8/9/2013,12.77,12.77,12.77,12.77,10.681903,0
8/12/2013,12.7,12.7,12.7,12.7,10.623343,0
8/13/2013,12.55,12.55,12.55,12.55,10.497874,0
8/14/2013,12.56,12.56,12.56,12.56,10.506239,0
8/15/2013,12.42,12.42,12.42,12.42,10.389128,0
8/16/2013,12.38,12.38,12.38,12.38,10.35567,0
8/19/2013,12.28,12.28,12.28,12.28,10.272026,0
8/20/2013,12.33,12.33,12.33,12.33,10.313848,0
8/21/2013,12.23,12.23,12.23,12.23,10.230197,0
8/22/2013,12.31,12.31,12.31,12.31,10.297116,0
8/23/2013,12.42,12.42,12.42,12.42,10.389128,0
8/26/2013,12.47,12.47,12.47,12.47,10.430954,0
8/27/2013,12.58,12.58,12.58,12.58,10.522967,0
8/28/2013,12.5,12.5,12.5,12.5,10.456049,0
8/29/2013,12.56,12.56,12.56,12.56,10.506239,0
8/30/2013,12.56,12.56,12.56,12.56,10.545698,0
9/3/2013,12.44,12.44,12.44,12.44,10.444947,0
9/4/2013,12.41,12.41,12.41,12.41,10.419756,0
9/5/2013,12.26,12.26,12.26,12.26,10.293814,0
9/6/2013,12.3,12.3,12.3,12.3,10.327394,0
9/9/2013,12.31,12.31,12.31,12.31,10.335793,0
9/10/2013,12.25,12.25,12.25,12.25,10.285416,0
9/11/2013,12.32,12.32,12.32,12.32,10.344187,0
9/12/2013,12.31,12.31,12.31,12.31,10.335793,0
9/13/2013,12.34,12.34,12.34,12.34,10.360984,0
9/16/2013,12.3,12.3,12.3,12.3,10.327394,0
9/17/2013,12.37,12.37,12.37,12.37,10.38617,0
9/18/2013,12.49,12.49,12.49,12.49,10.486925,0
9/19/2013,12.47,12.47,12.47,12.47,10.470128,0
9/20/2013,12.51,12.51,12.51,12.51,10.503723,0
9/23/2013,12.57,12.57,12.57,12.57,10.554093,0
9/24/2013,12.67,12.67,12.67,12.67,10.638058,0
9/25/2013,12.7,12.7,12.7,12.7,10.663246,0
9/26/2013,12.63,12.63,12.63,12.63,10.604477,0
9/27/2013,12.64,12.64,12.64,12.64,10.612872,0
9/30/2013,12.61,12.61,12.61,12.61,10.62635,0
10/1/2013,12.59,12.59,12.59,12.59,10.609498,0
10/2/2013,12.6,12.6,12.6,12.6,10.617925,0
10/3/2013,12.6,12.6,12.6,12.6,10.617925,0
10/4/2013,12.59,12.59,12.59,12.59,10.609498,0
10/7/2013,12.62,12.62,12.62,12.62,10.634777,0
10/8/2013,12.63,12.63,12.63,12.63,10.643209,0
10/9/2013,12.56,12.56,12.56,12.56,10.584219,0
10/10/2013,12.58,12.58,12.58,12.58,10.601066,0
10/11/2013,12.58,12.58,12.58,12.58,10.601066,0
10/14/2013,12.53,12.53,12.53,12.53,10.558939,0
10/15/2013,12.52,12.52,12.52,12.52,10.55051,0
10/16/2013,12.64,12.64,12.64,12.64,10.651629,0
10/17/2013,12.73,12.73,12.73,12.73,10.727475,0
10/18/2013,12.77,12.77,12.77,12.77,10.761183,0
10/21/2013,12.74,12.74,12.74,12.74,10.735905,0
10/22/2013,12.85,12.85,12.85,12.85,10.828598,0
10/23/2013,12.89,12.89,12.89,12.89,10.862306,0
10/24/2013,12.85,12.85,12.85,12.85,10.828598,0
10/25/2013,12.87,12.87,12.87,12.87,10.845455,0
10/28/2013,12.84,12.84,12.84,12.84,10.820173,0
10/29/2013,12.86,12.86,12.86,12.86,10.837026,0
10/30/2013,12.81,12.81,12.81,12.81,10.794889,0
10/31/2013,12.82,12.82,12.82,12.82,10.843952,0
11/1/2013,12.71,12.71,12.71,12.71,10.750907,0
11/4/2013,12.71,12.71,12.71,12.71,10.750907,0
11/5/2013,12.59,12.59,12.59,12.59,10.649401,0
11/6/2013,12.59,12.59,12.59,12.59,10.649401,0
11/7/2013,12.67,12.67,12.67,12.67,10.717072,0
11/8/2013,12.43,12.43,12.43,12.43,10.514061,0
11/11/2013,12.41,12.41,12.41,12.41,10.497144,0
11/12/2013,12.42,12.42,12.42,12.42,10.505606,0
11/13/2013,12.45,12.45,12.45,12.45,10.530981,0
11/14/2013,12.53,12.53,12.53,12.53,10.598648,0
11/15/2013,12.55,12.55,12.55,12.55,10.615571,0
11/18/2013,12.63,12.63,12.63,12.63,10.683238,0
11/19/2013,12.56,12.56,12.56,12.56,10.624026,0
11/20/2013,12.41,12.41,12.41,12.41,10.497144,0
11/21/2013,12.43,12.43,12.43,12.43,10.514061,0
11/22/2013,12.52,12.52,12.52,12.52,10.590191,0
11/25/2013,12.55,12.55,12.55,12.55,10.615571,0
11/26/2013,12.59,12.59,12.59,12.59,10.649401,0
11/27/2013,12.57,12.57,12.57,12.57,10.632484,0
11/29/2013,12.57,12.57,12.57,12.57,10.671532,0
12/2/2013,12.49,12.49,12.49,12.49,10.603621,0
12/3/2013,12.52,12.52,12.52,12.52,10.62909,0
12/4/2013,12.43,12.43,12.43,12.43,10.55268,0
12/5/2013,12.41,12.41,12.41,12.41,10.535698,0
12/6/2013,12.45,12.45,12.45,12.45,10.569662,0
12/9/2013,12.48,12.48,12.48,12.48,10.595129,0
12/10/2013,12.56,12.56,12.56,12.56,10.663051,0
12/11/2013,12.49,12.49,12.49,12.49,10.603621,0
12/12/2013,12.46,12.46,12.46,12.46,10.578151,0
12/13/2013,12.51,12.51,12.51,12.51,10.620599,0
12/16/2013,12.49,12.49,12.49,12.49,10.603621,0
12/17/2013,12.53,12.53,12.53,12.53,10.637575,0
12/18/2013,12.49,12.49,12.49,12.49,10.603621,0
12/19/2013,12.49,12.49,12.49,12.49,10.603621,0
12/20/2013,12.63,12.63,12.63,12.63,10.722475,0
12/23/2013,12.58,12.58,12.58,12.58,10.680028,0
12/24/2013,12.5,12.5,12.5,12.5,10.612106,0
12/26/2013,12.47,12.47,12.47,12.47,10.586639,0
12/27/2013,12.44,12.44,12.44,12.44,10.561172,0
12/30/2013,12.51,12.51,12.51,12.51,10.620599,0
12/31/2013,12.41,12.41,12.41,12.41,10.576283,0
1/2/2014,12.49,12.49,12.49,12.49,10.644463,0
1/3/2014,12.49,12.49,12.49,12.49,10.644463,0
1/6/2014,12.53,12.53,12.53,12.53,10.67855,0
1/7/2014,12.55,12.55,12.55,12.55,10.695595,0
1/8/2014,12.52,12.52,12.52,12.52,10.670028,0
1/9/2014,12.57,12.57,12.57,12.57,10.712639,0
1/10/2014,12.69,12.69,12.69,12.69,10.814908,0
1/13/2014,12.74,12.74,12.74,12.74,10.857521,0
1/14/2014,12.68,12.68,12.68,12.68,10.806385,0
1/15/2014,12.67,12.67,12.67,12.67,10.797866,0
1/16/2014,12.74,12.74,12.74,12.74,10.857521,0
1/17/2014,12.77,12.77,12.77,12.77,10.88309,0
1/21/2014,12.77,12.77,12.77,12.77,10.88309,0
1/22/2014,12.74,12.74,12.74,12.74,10.857521,0
1/23/2014,12.86,12.86,12.86,12.86,10.959792,0
1/24/2014,12.9,12.9,12.9,12.9,10.993882,0
1/27/2014,12.83,12.83,12.83,12.83,10.93422,0
1/28/2014,12.85,12.85,12.85,12.85,10.951265,0
1/29/2014,12.92,12.92,12.92,12.92,11.010924,0
1/30/2014,12.89,12.89,12.89,12.89,10.985355,0
1/31/2014,12.95,12.95,12.95,12.95,11.077744,0
2/3/2014,13.06,13.06,13.06,13.06,11.171837,0
2/4/2014,12.97,12.97,12.97,12.97,11.094851,0
2/5/2014,12.88,12.88,12.88,12.88,11.017863,0
2/6/2014,12.85,12.85,12.85,12.85,10.992204,0
2/7/2014,12.86,12.86,12.86,12.86,11.000752,0
2/10/2014,12.9,12.9,12.9,12.9,11.034971,0
2/11/2014,12.84,12.84,12.84,12.84,10.983647,0
2/12/2014,12.8,12.8,12.8,12.8,10.94943,0
2/13/2014,12.87,12.87,12.87,12.87,11.009308,0
2/14/2014,12.88,12.88,12.88,12.88,11.017863,0
2/18/2014,12.9,12.9,12.9,12.9,11.034971,0
2/19/2014,12.87,12.87,12.87,12.87,11.009308,0
2/20/2014,12.85,12.85,12.85,12.85,10.992204,0
2/21/2014,12.89,12.89,12.89,12.89,11.026416,0
2/24/2014,12.88,12.88,12.88,12.88,11.017863,0
2/25/2014,12.97,12.97,12.97,12.97,11.094851,0
2/26/2014,13.02,13.02,13.02,13.02,11.137626,0
2/27/2014,13.07,13.07,13.07,13.07,11.180392,0
2/28/2014,13.09,13.09,13.09,13.09,11.234468,0
3/3/2014,13.15,13.15,13.15,13.15,11.285955,0
3/4/2014,13.01,13.01,13.01,13.01,11.165803,0
3/5/2014,13.02,13.02,13.02,13.02,11.174389,0
3/6/2014,12.93,12.93,12.93,12.93,11.097144,0
3/7/2014,12.86,12.86,12.86,12.86,11.037065,0
3/10/2014,12.87,12.87,12.87,12.87,11.045648,0
3/11/2014,12.88,12.88,12.88,12.88,11.054232,0
3/12/2014,12.94,12.94,12.94,12.94,11.105726,0
3/13/2014,13.07,13.07,13.07,13.07,11.217299,0
3/14/2014,13.06,13.06,13.06,13.06,11.208718,0
3/17/2014,12.98,12.98,12.98,12.98,11.140056,0
3/18/2014,13.02,13.02,13.02,13.02,11.174389,0
3/19/2014,12.94,12.94,12.94,12.94,11.105726,0
3/20/2014,12.92,12.92,12.92,12.92,11.088566,0
3/21/2014,13.02,13.02,13.02,13.02,11.174389,0
3/24/2014,13.09,13.09,13.09,13.09,11.234468,0
3/25/2014,13.06,13.06,13.06,13.06,11.208718,0
3/26/2014,13.15,13.15,13.15,13.15,11.285955,0
3/27/2014,13.21,13.21,13.21,13.21,11.337457,0
3/28/2014,13.15,13.15,13.15,13.15,11.285955,0
3/31/2014,13.13,13.13,13.13,13.13,11.31008,0
4/1/2014,13.05,13.05,13.05,13.05,11.241166,0
4/2/2014,13,13,13,13,11.198095,0
4/3/2014,13.05,13.05,13.05,13.05,11.241166,0
4/4/2014,13.12,13.12,13.12,13.12,11.301465,0
4/7/2014,13.19,13.19,13.19,13.19,11.361759,0
4/8/2014,13.21,13.21,13.21,13.21,11.378988,0
4/9/2014,13.17,13.17,13.17,13.17,11.344535,0
4/10/2014,13.26,13.26,13.26,13.26,11.422058,0
4/11/2014,13.33,13.33,13.33,13.33,11.482356,0
4/14/2014,13.3,13.3,13.3,13.3,11.456513,0
4/15/2014,13.36,13.36,13.36,13.36,11.508198,0
4/16/2014,13.37,13.37,13.37,13.37,11.516813,0
4/17/2014,13.26,13.26,13.26,13.26,11.422058,0
4/21/2014,13.25,13.25,13.25,13.25,11.413445,0
4/22/2014,13.28,13.28,13.28,13.28,11.439284,0
4/23/2014,13.34,13.34,13.34,13.34,11.490971,0
4/24/2014,13.36,13.36,13.36,13.36,11.508198,0
4/25/2014,13.37,13.37,13.37,13.37,11.516813,0
4/28/2014,13.32,13.32,13.32,13.32,11.473739,0
4/29/2014,13.32,13.32,13.32,13.32,11.473739,0
4/30/2014,13.36,13.36,13.36,13.36,11.548078,0
5/1/2014,13.46,13.46,13.46,13.46,11.634514,0
5/2/2014,13.53,13.53,13.53,13.53,11.695022,0
5/5/2014,13.47,13.47,13.47,13.47,11.64316,0
5/6/2014,13.52,13.52,13.52,13.52,11.686381,0
5/7/2014,13.49,13.49,13.49,13.49,11.660446,0
5/8/2014,13.45,13.45,13.45,13.45,11.625873,0
5/9/2014,13.41,13.41,13.41,13.41,11.591295,0
5/12/2014,13.37,13.37,13.37,13.37,11.556721,0
5/13/2014,13.45,13.45,13.45,13.45,11.625873,0
5/14/2014,13.57,13.57,13.57,13.57,11.729595,0
5/15/2014,13.64,13.64,13.64,13.64,11.790103,0
5/16/2014,13.6,13.6,13.6,13.6,11.755531,0
5/19/2014,13.53,13.53,13.53,13.53,11.695022,0
5/20/2014,13.55,13.55,13.55,13.55,11.71231,0
5/21/2014,13.49,13.49,13.49,13.49,11.660446,0
5/22/2014,13.47,13.47,13.47,13.47,11.64316,0
5/23/2014,13.51,13.51,13.51,13.51,11.677733,0
5/27/2014,13.58,13.58,13.58,13.58,11.73824,0
5/28/2014,13.7,13.7,13.7,13.7,11.841967,0
5/29/2014,13.66,13.66,13.66,13.66,11.80739,0
5/30/2014,13.65,13.65,13.65,13.65,11.839486,0
6/2/2014,13.57,13.57,13.57,13.57,11.770095,0
6/3/2014,13.44,13.44,13.44,13.44,11.657336,0
6/4/2014,13.43,13.43,13.43,13.43,11.648668,0
6/5/2014,13.44,13.44,13.44,13.44,11.657336,0
6/6/2014,13.44,13.44,13.44,13.44,11.657336,0
6/9/2014,13.44,13.44,13.44,13.44,11.657336,0
6/10/2014,13.4,13.4,13.4,13.4,11.622642,0
6/11/2014,13.41,13.41,13.41,13.41,11.631318,0
6/12/2014,13.5,13.5,13.5,13.5,11.709378,0
6/13/2014,13.49,13.49,13.49,13.49,11.700705,0
6/16/2014,13.51,13.51,13.51,13.51,11.718054,0
6/17/2014,13.43,13.43,13.43,13.43,11.648668,0
6/18/2014,13.5,13.5,13.5,13.5,11.709378,0
6/19/2014,13.39,13.39,13.39,13.39,11.613968,0
6/20/2014,13.46,13.46,13.46,13.46,11.674685,0
6/23/2014,13.43,13.43,13.43,13.43,11.648668,0
6/24/2014,13.54,13.54,13.54,13.54,11.744076,0
6/25/2014,13.56,13.56,13.56,13.56,11.761423,0
6/26/2014,13.62,13.62,13.62,13.62,11.813461,0
6/27/2014,13.59,13.59,13.59,13.59,11.787441,0
6/30/2014,13.62,13.62,13.62,13.62,11.853589,0
7/1/2014,13.53,13.53,13.53,13.53,11.775258,0
7/2/2014,13.42,13.42,13.42,13.42,11.679523,0
7/3/2014,13.39,13.39,13.39,13.39,11.653414,0
7/7/2014,13.45,13.45,13.45,13.45,11.705627,0
7/8/2014,13.56,13.56,13.56,13.56,11.801366,0
7/9/2014,13.57,13.57,13.57,13.57,11.810071,0
7/10/2014,13.57,13.57,13.57,13.57,11.810071,0
7/11/2014,13.62,13.62,13.62,13.62,11.853589,0
7/14/2014,13.58,13.58,13.58,13.58,11.818773,0
7/15/2014,13.56,13.56,13.56,13.56,11.801366,0
7/16/2014,13.61,13.61,13.61,13.61,11.844882,0
7/17/2014,13.73,13.73,13.73,13.73,11.949319,0
7/18/2014,13.69,13.69,13.69,13.69,11.914506,0
7/21/2014,13.73,13.73,13.73,13.73,11.949319,0
7/22/2014,13.76,13.76,13.76,13.76,11.975428,0
7/23/2014,13.75,13.75,13.75,13.75,11.966727,0
7/24/2014,13.68,13.68,13.68,13.68,11.905803,0
7/25/2014,13.79,13.79,13.79,13.79,12.001538,0
7/28/2014,13.77,13.77,13.77,13.77,11.98413,0
7/29/2014,13.81,13.81,13.81,13.81,12.018944,0
7/30/2014,13.65,13.65,13.65,13.65,11.879691,0
7/31/2014,13.62,13.62,13.62,13.62,11.894541,0
8/1/2014,13.68,13.68,13.68,13.68,11.946938,0
8/4/2014,13.64,13.64,13.64,13.64,11.912004,0
8/5/2014,13.67,13.67,13.67,13.67,11.938209,0
8/6/2014,13.66,13.66,13.66,13.66,11.929475,0
8/7/2014,13.75,13.75,13.75,13.75,12.008073,0
8/8/2014,13.72,13.72,13.72,13.72,11.981875,0
8/11/2014,13.72,13.72,13.72,13.72,11.981875,0
8/12/2014,13.66,13.66,13.66,13.66,11.929475,0
8/13/2014,13.72,13.72,13.72,13.72,11.981875,0
8/14/2014,13.8,13.8,13.8,13.8,12.051738,0
8/15/2014,13.91,13.91,13.91,13.91,12.147801,0
8/18/2014,13.82,13.82,13.82,13.82,12.069204,0
8/19/2014,13.78,13.78,13.78,13.78,12.03427,0
8/20/2014,13.76,13.76,13.76,13.76,12.016805,0
8/21/2014,13.83,13.83,13.83,13.83,12.077937,0
8/22/2014,13.89,13.89,13.89,13.89,12.130338,0
8/25/2014,13.93,13.93,13.93,13.93,12.165271,0
8/26/2014,13.9,13.9,13.9,13.9,12.13907,0
8/27/2014,13.99,13.99,13.99,13.99,12.217667,0
8/28/2014,14.05,14.05,14.05,14.05,12.270067,0
8/29/2014,14.05,14.05,14.05,14.05,12.311248,0
9/2/2014,13.87,13.87,13.87,13.87,12.153526,0
9/3/2014,13.92,13.92,13.92,13.92,12.197336,0
9/4/2014,13.79,13.79,13.79,13.79,12.083425,0
9/5/2014,13.76,13.76,13.76,13.76,12.057137,0
9/8/2014,13.76,13.76,13.76,13.76,12.057137,0
9/9/2014,13.74,13.74,13.74,13.74,12.039616,0
9/10/2014,13.67,13.67,13.67,13.67,11.978274,0
9/11/2014,13.63,13.63,13.63,13.63,11.943227,0
9/12/2014,13.51,13.51,13.51,13.51,11.838074,0
9/15/2014,13.51,13.51,13.51,13.51,11.838074,0
9/16/2014,13.47,13.47,13.47,13.47,11.803027,0
9/17/2014,13.44,13.44,13.44,13.44,11.77674,0
9/18/2014,13.47,13.47,13.47,13.47,11.803027,0
9/19/2014,13.59,13.59,13.59,13.59,11.908175,0
9/22/2014,13.6,13.6,13.6,13.6,11.916935,0
9/23/2014,13.66,13.66,13.66,13.66,11.969512,0
9/24/2014,13.6,13.6,13.6,13.6,11.916935,0
9/25/2014,13.7,13.7,13.7,13.7,12.004564,0
9/26/2014,13.66,13.66,13.66,13.66,11.969512,0
9/29/2014,13.71,13.71,13.71,13.71,12.013326,0
9/30/2014,13.65,13.65,13.65,13.65,12.000136,0
10/1/2014,13.84,13.84,13.84,13.84,12.167173,0
10/2/2014,13.76,13.76,13.76,13.76,12.096843,0
10/3/2014,13.81,13.81,13.81,13.81,12.140802,0
10/6/2014,13.83,13.83,13.83,13.83,12.158381,0
10/7/2014,13.97,13.97,13.97,13.97,12.281458,0
10/8/2014,13.97,13.97,13.97,13.97,12.281458,0
10/9/2014,13.92,13.92,13.92,13.92,12.237505,0
10/10/2014,14.01,14.01,14.01,14.01,12.316628,0
10/13/2014,14.07,14.07,14.07,14.07,12.369374,0
10/14/2014,14.12,14.12,14.12,14.12,12.413327,0
10/15/2014,14.17,14.17,14.17,14.17,12.457288,0
10/16/2014,14.1,14.1,14.1,14.1,12.395747,0
10/17/2014,14.06,14.06,14.06,14.06,12.36058,0
10/20/2014,14.09,14.09,14.09,14.09,12.386955,0
10/21/2014,14.02,14.02,14.02,14.02,12.325418,0
10/22/2014,14.03,14.03,14.03,14.03,12.334212,0
10/23/2014,13.94,13.94,13.94,13.94,12.255089,0
10/24/2014,13.94,13.94,13.94,13.94,12.255089,0
10/27/2014,13.95,13.95,13.95,13.95,12.263877,0
10/28/2014,13.89,13.89,13.89,13.89,12.21113,0
10/29/2014,13.9,13.9,13.9,13.9,12.21992,0
10/30/2014,13.91,13.91,13.91,13.91,12.228714,0
10/31/2014,13.88,13.88,13.88,13.88,12.24371,0
11/3/2014,13.88,13.88,13.88,13.88,12.24371,0
11/4/2014,13.88,13.88,13.88,13.88,12.24371,0
11/5/2014,13.87,13.87,13.87,13.87,12.234888,0
11/6/2014,13.8,13.8,13.8,13.8,12.173141,0
11/7/2014,13.9,13.9,13.9,13.9,12.261349,0
11/10/2014,13.8,13.8,13.8,13.8,12.173141,0
11/11/2014,13.8,13.8,13.8,13.8,12.173141,0
11/12/2014,13.79,13.79,13.79,13.79,12.164317,0
11/13/2014,13.81,13.81,13.81,13.81,12.181959,0
11/14/2014,13.84,13.84,13.84,13.84,12.208427,0
11/17/2014,13.8,13.8,13.8,13.8,12.173141,0
11/18/2014,13.81,13.81,13.81,13.81,12.181959,0
11/19/2014,13.74,13.74,13.74,13.74,12.120213,0
11/20/2014,13.79,13.79,13.79,13.79,12.164317,0
11/21/2014,13.86,13.86,13.86,13.86,12.226063,0
11/24/2014,13.88,13.88,13.88,13.88,12.24371,0
11/25/2014,13.97,13.97,13.97,13.97,12.323099,0
11/26/2014,14,14,14,14,12.349561,0
11/28/2014,14.09,14.09,14.09,14.09,12.469031,0
12/1/2014,14,14,14,14,12.389384,0
12/2/2014,13.89,13.89,13.89,13.89,12.292042,0
12/3/2014,13.92,13.92,13.92,13.92,12.318589,0
12/4/2014,14,14,14,14,12.389384,0
12/5/2014,13.94,13.94,13.94,13.94,12.33629,0
12/8/2014,14.04,14.04,14.04,14.04,12.424787,0
12/9/2014,14.07,14.07,14.07,14.07,12.45133,0
12/10/2014,14.13,14.13,14.13,14.13,12.504431,0
12/11/2014,14.15,14.15,14.15,14.15,12.522126,0
12/12/2014,14.27,14.27,14.27,14.27,12.628324,0
12/15/2014,14.22,14.22,14.22,14.22,12.584073,0
12/16/2014,14.31,14.31,14.31,14.31,12.66372,0
12/17/2014,14.21,14.21,14.21,14.21,12.575225,0
12/18/2014,14.1,14.1,14.1,14.1,12.47788,0
12/19/2014,14.22,14.22,14.22,14.22,12.584073,0
12/22/2014,14.25,14.25,14.25,14.25,12.613284,0
12/23/2014,14.04,14.04,14.04,14.04,12.427405,0
12/24/2014,14.1,14.1,14.1,14.1,12.480515,0
12/26/2014,14.13,14.13,14.13,14.13,12.507067,0
12/29/2014,14.22,14.22,14.22,14.22,12.586729,0
12/30/2014,14.24,14.24,14.24,14.24,12.604435,0
12/31/2014,14.26,14.26,14.26,14.26,12.663045,0
1/2/2015,14.38,14.38,14.38,14.38,12.769602,0
1/5/2015,14.53,14.53,14.53,14.53,12.902803,0
1/6/2015,14.69,14.69,14.69,14.69,13.044884,0
1/7/2015,14.67,14.67,14.67,14.67,13.027129,0
1/8/2015,14.54,14.54,14.54,14.54,12.911687,0
1/9/2015,14.65,14.65,14.65,14.65,13.009369,0
1/12/2015,14.71,14.71,14.71,14.71,13.062648,0
1/13/2015,14.69,14.69,14.69,14.69,13.044884,0
1/14/2015,14.75,14.75,14.75,14.75,13.098169,0
1/15/2015,14.92,14.92,14.92,14.92,13.249132,0
1/16/2015,14.75,14.75,14.75,14.75,13.098169,0
1/20/2015,14.89,14.89,14.89,14.89,13.222492,0
1/21/2015,14.76,14.76,14.76,14.76,13.107049,0
1/22/2015,14.73,14.73,14.73,14.73,13.080407,0
1/23/2015,14.88,14.88,14.88,14.88,13.213609,0
1/26/2015,14.85,14.85,14.85,14.85,13.186971,0
1/27/2015,14.87,14.87,14.87,14.87,13.204727,0
1/28/2015,15.05,15.05,15.05,15.05,13.364573,0
1/29/2015,14.98,14.98,14.98,14.98,13.302409,0
1/30/2015,15.16,15.16,15.16,15.16,13.50372,0
2/2/2015,15.13,15.13,15.13,15.13,13.476998,0
2/3/2015,14.9,14.9,14.9,14.9,13.272126,0
2/4/2015,14.92,14.92,14.92,14.92,13.289937,0
2/5/2015,14.81,14.81,14.81,14.81,13.191958,0
2/6/2015,14.63,14.63,14.63,14.63,13.031621,0
2/9/2015,14.61,14.61,14.61,14.61,13.01381,0
2/10/2015,14.53,14.53,14.53,14.53,12.942551,0
2/11/2015,14.54,14.54,14.54,14.54,12.951456,0
2/12/2015,14.51,14.51,14.51,14.51,12.924734,0
2/13/2015,14.4,14.4,14.4,14.4,12.82675,0
2/17/2015,14.25,14.25,14.25,14.25,12.69314,0
2/18/2015,14.31,14.31,14.31,14.31,12.746588,0
2/19/2015,14.27,14.27,14.27,14.27,12.710955,0
2/20/2015,14.3,14.3,14.3,14.3,12.737679,0
2/23/2015,14.42,14.42,14.42,14.42,12.844566,0
2/24/2015,14.58,14.58,14.58,14.58,12.987082,0
2/25/2015,14.63,14.63,14.63,14.63,13.031621,0
2/26/2015,14.49,14.49,14.49,14.49,12.906919,0
2/27/2015,14.57,14.57,14.57,14.57,13.015906,0
3/2/2015,14.38,14.38,14.38,14.38,12.846172,0
3/3/2015,14.33,14.33,14.33,14.33,12.801505,0
3/4/2015,14.34,14.34,14.34,14.34,12.810439,0
3/5/2015,14.32,14.32,14.32,14.32,12.792572,0
3/6/2015,14.07,14.07,14.07,14.07,12.569236,0
3/9/2015,14.17,14.17,14.17,14.17,12.658573,0
3/10/2015,14.29,14.29,14.29,14.29,12.765773,0
3/11/2015,14.36,14.36,14.36,14.36,12.828302,0
3/12/2015,14.35,14.35,14.35,14.35,12.819372,0
3/13/2015,14.29,14.29,14.29,14.29,12.765773,0
3/16/2015,14.37,14.37,14.37,14.37,12.837236,0
3/17/2015,14.44,14.44,14.44,14.44,12.899768,0
3/18/2015,14.65,14.65,14.65,14.65,13.087372,0
3/19/2015,14.6,14.6,14.6,14.6,13.042706,0
