"date","close","volume"
"Feb-23-2010",11.6,114521700
"Feb-22-2010",11.21,41936580
"Feb-19-2010",11.29,46940650
"Feb-18-2010",11.38,53189360
"Feb-17-2010",11.49,65918560
"Feb-16-2010",11.32,62504650
"Feb-12-2010",11.12,69434720
"Feb-11-2010",11.18,65087550
"Feb-10-2010",10.94,73213740
"Feb-09-2010",11.15,83158950
"Feb-08-2010",10.97,91949540
"Feb-05-2010",10.91,181299200
"Feb-04-2010",11.06,129516100
"Feb-03-2010",11.64,89891680
"Feb-02-2010",11.39,119696700
"Feb-01-2010",11.12,82633480
"Jan-29-2010",10.84,159633600
"Jan-28-2010",11.41,203241000
"Jan-27-2010",11.55,104834000
"Jan-26-2010",11.19,108102300
"Jan-25-2010",11.03,121511400
"Jan-22-2010",10.52,161337600
"Jan-21-2010",11.18,121349300
"Jan-20-2010",11.51,71559320
"Jan-19-2010",11.75,65871430
"Jan-15-2010",11.6,96082150
"Jan-14-2010",11.76,116524500
"Jan-13-2010",11.68,154346400
"Jan-12-2010",11.87,162803400
"Jan-11-2010",12.11,170066700
"Jan-08-2010",11.69,130158900
"Jan-07-2010",11.66,130011500
"Jan-06-2010",11.37,199881700
"Jan-05-2010",10.96,214823700
"Jan-04-2010",10.28,60794720
"Dec-31-2009",10,31228250
"Dec-30-2009",9.99,46646580
"Dec-29-2009",10.11,40780670
"Dec-28-2009",10.2,53955520
"Dec-24-2009",10.13,24895640
"Dec-23-2009",10.08,64772970
"Dec-22-2009",9.9,50788750
"Dec-21-2009",9.67,52683730
"Dec-18-2009",9.68,87991660
"Dec-17-2009",9.39,55499480
"Dec-16-2009",9.49,71430220
"Dec-15-2009",9.39,109375900
"Dec-14-2009",9.08,37931550
"Dec-11-2009",9,63453960
"Dec-10-2009",9.05,63438840
"Dec-09-2009",8.86,52836450
"Dec-08-2009",8.82,57448720
"Dec-07-2009",8.91,41458360
"Dec-04-2009",8.94,79464020
"Dec-03-2009",8.94,57901730
"Dec-02-2009",9.01,63607150
"Dec-01-2009",8.88,103970200
"Nov-30-2009",8.89,58869850
"Nov-27-2009",8.73,42185220
"Nov-25-2009",8.81,26867640
"Nov-24-2009",8.81,47048830
"Nov-23-2009",8.73,61325800
"Nov-20-2009",8.64,59263460
"Nov-19-2009",8.73,90603690
"Nov-18-2009",8.94,120395900
"Nov-17-2009",8.98,126595400
"Nov-16-2009",8.71,121677600
"Nov-13-2009",8.41,86155450
"Nov-12-2009",8.2,86457030
"Nov-11-2009",8.33,89287470
"Nov-10-2009",8.24,136596900
"Nov-09-2009",8.18,203098000
"Nov-06-2009",7.75,159879900
"Nov-05-2009",7.45,124992400
"Nov-04-2009",7.27,240015900
"Nov-03-2009",7.44,193220800
"Nov-02-2009",7.58,208152600
"Oct-30-2009",7,95559470
"Oct-29-2009",7.3,69420160
"Oct-28-2009",6.96,94592710
"Oct-27-2009",7.33,72959660
"Oct-26-2009",7.47,60541760
"Oct-23-2009",7.63,47663070
"Oct-22-2009",7.76,53407860
"Oct-21-2009",7.78,69726790
"Oct-20-2009",7.71,50060820
"Oct-19-2009",7.57,62788620
"Oct-16-2009",7.42,47346900
"Oct-15-2009",7.66,40332850
"Oct-14-2009",7.66,58804900
"Oct-13-2009",7.62,100264100
"Oct-12-2009",7.62,152193600
"Oct-09-2009",7.12,32596890
"Oct-08-2009",7.18,78334380
"Oct-07-2009",7.13,33827810
"Oct-06-2009",7.14,48481000
"Oct-05-2009",7.05,42692940
"Oct-02-2009",6.84,55801800
"Oct-01-2009",6.97,101362800
"Sep-30-2009",7.21,95841410
"Sep-29-2009",7.45,46688860
"Sep-28-2009",7.49,45805800
"Sep-25-2009",7.29,61863600
"Sep-24-2009",7.33,88323850
"Sep-23-2009",7.36,139186100
"Sep-22-2009",7.01,55402910
"Sep-21-2009",6.83,52765120
"Sep-18-2009",6.94,53255550
"Sep-17-2009",6.92,103243600
"Sep-16-2009",7.15,106259100
"Sep-15-2009",7.2,50673540
"Sep-14-2009",7.39,34512740
"Sep-11-2009",7.33,48756490
"Sep-10-2009",7.44,34018830
"Sep-09-2009",7.39,47447360
"Sep-08-2009",7.3,45474590
"Sep-04-2009",7.43,42495060
"Sep-03-2009",7.48,86978250
"Sep-02-2009",7.03,65883580
"Sep-01-2009",7.24,102676500
"Aug-31-2009",7.6,43759060
"Aug-28-2009",7.73,44165220
"Aug-27-2009",7.67,62490450
"Aug-26-2009",7.61,44364530
"Aug-25-2009",7.59,53491080
"Aug-24-2009",7.41,93397070
"Aug-21-2009",7.74,55222220
"Aug-20-2009",7.68,29537580
"Aug-19-2009",7.65,47393530
"Aug-18-2009",7.64,72335890
"Aug-17-2009",7.37,78615950
"Aug-14-2009",7.83,57967770
"Aug-13-2009",7.9,87963200
"Aug-12-2009",7.7,73692170
"Aug-11-2009",7.81,81660840
"Aug-10-2009",7.72,90236050
"Aug-07-2009",8.01,95285690
"Aug-06-2009",8.07,132339700
"Aug-05-2009",8.44,97119380
"Aug-04-2009",8.3,122365300
"Aug-03-2009",8.33,246094900
"Jul-31-2009",8,156174800
"Jul-30-2009",7.39,88466010
"Jul-29-2009",7.12,74097550
"Jul-28-2009",7.14,68768270
"Jul-27-2009",7.27,104627000
"Jul-24-2009",6.78,99666270
"Jul-23-2009",6.98,268983600
"Jul-22-2009",6.38,91737130
"Jul-21-2009",6.2,57374460
"Jul-20-2009",6.19,64005870
"Jul-17-2009",6.14,62809270
"Jul-16-2009",6.13,66492010
"Jul-15-2009",6.05,64766690
"Jul-14-2009",5.84,56052490
"Jul-13-2009",5.69,46039690
"Jul-10-2009",5.72,47260740
"Jul-09-2009",5.63,60179750
"Jul-08-2009",5.35,67258900
"Jul-07-2009",5.53,68229580
"Jul-06-2009",5.75,73577380
"Jul-02-2009",5.89,73578410
"Jul-01-2009",5.91,95774580
"Jun-30-2009",6.07,85390180
"Jun-29-2009",5.78,73448650
"Jun-26-2009",5.61,68269830
"Jun-25-2009",5.68,62874580
"Jun-24-2009",5.63,72167620
"Jun-23-2009",5.53,60575610
"Jun-22-2009",5.38,57533380
"Jun-19-2009",5.72,69559970
"Jun-18-2009",5.68,57544570
"Jun-17-2009",5.71,87712590
"Jun-16-2009",5.67,87183650
"Jun-15-2009",5.93,65083300
"Jun-12-2009",6.11,54555860
"Jun-11-2009",5.98,132822300
"Jun-10-2009",6.19,90226010
"Jun-09-2009",6.26,84466770
"Jun-08-2009",6.38,85522340
"Jun-05-2009",6.36,85603860
"Jun-04-2009",6.36,83743760
"Jun-03-2009",6.18,111292800
"Jun-02-2009",6.41,134421100
"Jun-01-2009",6.13,111570200
"May-29-2009",5.75,99193910
"May-28-2009",5.56,63200820
"May-27-2009",5.34,55294060
"May-26-2009",5.4,66337910
"May-22-2009",5.26,50019370
"May-21-2009",5.33,78394260
"May-20-2009",5.41,95405480
"May-19-2009",5.63,92715220
"May-18-2009",5.5,121446500
"May-15-2009",5.49,128419100
"May-14-2009",5.16,207016200
"May-13-2009",4.96,540786400
"May-12-2009",5.01,210999300
