"date","close","volume"
"July 12, 2013",60.93,69863934
"July 11, 2013",61.0411,81567174
"July 10, 2013",60.1043,70064141
"July 09, 2013",60.3357,88135556
"July 08, 2013",59.2928,74476172
"July 05, 2013",59.6314,68482701
"July 03, 2013",60.1143,60232176
"July 02, 2013",59.7843,117427695
"July 01, 2013",58.46,97736269
"June 28, 2013",56.6471,144584903
"June 27, 2013",56.2543,84237745
"June 26, 2013",56.8671,91911848
"June 25, 2013",57.5186,78533304
"June 24, 2013",57.5057,120047026
"June 21, 2013",59.0714,120212576
"June 20, 2013",59.5483,89321357
"June 19, 2013",60.4286,77690993
"June 18, 2013",61.6814,48375328
"June 17, 2013",61.7143,64784564
"June 14, 2013",61.4357,67955299
"June 13, 2013",62.2807,71449021
"June 12, 2013",61.7414,66270567
"June 11, 2013",62.5143,71515731
"June 10, 2013",62.6986,112489474
"June 07, 2013",63.1158,101081990
"June 06, 2013",62.6371,104167451
"June 05, 2013",63.5871,72524432
"June 04, 2013",64.1871,72575322
"June 03, 2013",64.3886,92900598
"May 31, 2013",64.2478,95688069
"May 30, 2013",64.5114,88354937
"May 29, 2013",63.5643,82553265
"May 28, 2013",63.0627,96311559
"May 24, 2013",63.5928,69009031
"May 23, 2013",63.1628,88239856
"May 22, 2013",63.0506,110682773
"May 21, 2013",62.8086,113917824
"May 20, 2013",63.2757,112529584
"May 17, 2013",61.8943,106966262
"May 16, 2013",62.0826,150737695
"May 15, 2013",61.2643,185168956
"May 14, 2013",63.4086,111617413
"May 13, 2013",64.9628,79216224
"May 10, 2013",64.71,83615305
"May 09, 2013",65.2528,99448260
"May 08, 2013",66.2628,117977895
"May 07, 2013",65.5226,120467656
"May 06, 2013",65.8157,123979417
"May 03, 2013",64.2828,90287637
"May 02, 2013",63.6457,105409532
"May 01, 2013",62.7557,126694438
"April 30, 2013",63.2543,172699362
"April 29, 2013",61.4457,159929048
"April 26, 2013",59.6007,190977767
"April 25, 2013",58.34,95958899
"April 24, 2013",57.9231,242352533
"April 23, 2013",58.0186,150492275
"April 22, 2013",56.9528,107226032
"April 19, 2013",55.79,152132166
"April 18, 2013",56.0071,166414970
"April 17, 2013",57.5428,236094111
"April 16, 2013",60.8914,76203143
"April 15, 2013",59.9786,79101214
"April 12, 2013",61.4,59634201
"April 11, 2013",62.0471,82064315
"April 10, 2013",62.2414,93883258
"April 09, 2013",60.9971,76595913
