"date","Stock","Close"
2009-10-12,"BND",79.28
2009-10-09,"BND",79.01
2009-10-08,"BND",79.59
2009-10-07,"BND",79.6199
2009-10-06,"BND",79.58
2009-10-05,"BND",79.49
2009-10-02,"BND",79.37
2009-10-01,"BND",79.605
2009-09-30,"BND",79.5
2009-09-29,"BND",79.5
2009-09-28,"BND",79.5
2009-09-25,"BND",79.46
2009-09-24,"BND",79.21
2009-09-23,"BND",79.17
2009-09-22,"BND",78.94
2009-09-21,"BND",79.04
2009-09-18,"BND",79.1
2009-09-17,"BND",79.19
2009-09-16,"BND",78.96
2009-09-15,"BND",78.94
2009-09-14,"BND",78.88
2009-09-11,"BND",79.18
2009-09-10,"BND",79.14
2009-09-09,"BND",78.84
2009-09-08,"BND",78.71
2009-09-04,"BND",78.75
2009-09-03,"BND",78.83
2009-09-02,"BND",78.97
2009-09-01,"BND",78.8
2009-08-31,"BND",78.97
2009-08-28,"BND",78.82
2009-08-27,"BND",78.66
2009-08-26,"BND",78.75
2009-08-25,"BND",78.7
2009-08-24,"BND",78.57
2009-08-21,"BND",78.42
2009-08-20,"BND",78.67
2009-08-19,"BND",78.56
2009-08-18,"BND",78.47
2009-08-17,"BND",78.58
2009-08-14,"BND",78.36
2009-08-13,"BND",78.12
2009-08-12,"BND",77.92
2009-08-11,"BND",77.9656
2009-08-10,"BND",77.82
2009-08-07,"BND",77.19
2009-08-06,"BND",77.73
2009-08-05,"BND",77.681
2009-08-04,"BND",77.86
2009-08-03,"BND",77.93
2009-07-31,"BND",78.44
2009-07-30,"BND",78.1
2009-07-29,"BND",77.75
2009-07-28,"BND",77.78
2009-07-27,"BND",77.7
2009-07-24,"BND",77.8
2009-07-23,"BND",77.77
2009-07-22,"BND",78.03
2009-07-21,"BND",78.2
2009-07-20,"BND",77.73
2009-07-17,"BND",77.48
2009-07-16,"BND",77.68
2009-07-15,"BND",77.34
2009-07-14,"BND",77.73
2009-07-13,"BND",77.96
2009-07-10,"BND",78.09
2009-07-09,"BND",77.81
2009-07-08,"BND",78.04
2009-07-07,"BND",77.51
2009-07-06,"BND",77.35
2009-07-02,"BND",77.41
2009-07-01,"BND",77.38
2009-06-30,"BND",77.69
2009-06-29,"BND",77.82
2009-06-26,"BND",77.68
2009-06-25,"BND",77.64
2009-06-24,"BND",77.11
2009-06-23,"BND",77.28
2009-06-22,"BND",76.93
2009-06-19,"BND",76.75
2009-06-18,"BND",76.57
2009-06-17,"BND",77.14
2009-06-16,"BND",77.1795
2009-06-15,"BND",76.82
2009-06-12,"BND",76.67
2009-06-11,"BND",76.47
2009-06-10,"BND",76.1
2009-06-09,"BND",76.29
2009-06-08,"BND",76.08
2009-06-05,"BND",76.24
2009-06-04,"BND",76.76
2009-06-03,"BND",77.24
2009-06-02,"BND",76.98
2009-06-01,"BND",76.69
2009-05-29,"BND",77.48
2009-05-28,"BND",76.93
2009-05-27,"BND",76.7328
2009-05-26,"BND",77.19
2009-05-22,"BND",77.35
2009-05-21,"BND",77.37
2009-05-20,"BND",77.77
2009-05-19,"BND",77.54
2009-05-18,"BND",77.37
2009-05-15,"BND",77.6
2009-05-14,"BND",77.62
2009-05-13,"BND",77.65
2009-05-12,"BND",77.42
2009-05-11,"BND",77.45
2009-05-08,"BND",77.13
2009-05-07,"BND",76.94
2009-05-06,"BND",77.21
2009-05-05,"BND",76.88
2009-05-04,"BND",76.8946
2009-05-01,"BND",76.83
2009-04-30,"BND",77.2299
2009-04-29,"BND",77.01
2009-04-28,"BND",77.12
2009-04-27,"BND",77.4
2009-04-24,"BND",77.23
2009-04-23,"BND",77.27
2009-04-22,"BND",77.21
2009-04-21,"BND",77.07
2009-04-20,"BND",77.22
2009-04-17,"BND",76.84
2009-04-16,"BND",77.25
2009-04-15,"BND",77.398
2009-04-14,"BND",77.29
2009-04-13,"BND",77.09
2009-04-09,"BND",76.97
2009-04-08,"BND",77.06
2009-04-07,"BND",76.7
2009-04-06,"BND",76.55
2009-04-03,"BND",76.47
2009-04-02,"BND",76.88
2009-04-01,"BND",77.03
2009-03-31,"BND",77.15
2009-03-30,"BND",77.12
2009-03-27,"BND",76.97
2009-03-26,"BND",76.78
2009-03-25,"BND",76.52
2009-03-24,"BND",76.78
2009-03-23,"BND",76.82
2009-03-20,"BND",77
2009-03-19,"BND",77.35
2009-03-18,"BND",77.4
2009-03-17,"BND",76.05
2009-03-16,"BND",76.22
2009-03-13,"BND",76.27
2009-03-12,"BND",76.33
2009-03-11,"BND",76.16
2009-03-10,"BND",76
2009-03-09,"BND",75.92
2009-03-06,"BND",76.2
2009-03-05,"BND",76.52
2009-03-04,"BND",76.17
2009-03-03,"BND",76.18
2009-03-02,"BND",76.437
2009-02-27,"BND",76.59
2009-02-26,"BND",76.51
2009-02-25,"BND",76.65
2009-02-24,"BND",77.04
2009-02-23,"BND",77.1
2009-02-20,"BND",76.97
2009-02-19,"BND",76.828
2009-02-18,"BND",77.16
2009-02-17,"BND",77.46
2009-02-13,"BND",76.96
2009-02-12,"BND",77.32
2009-02-11,"BND",77.52
2009-02-10,"BND",77.2401
2009-02-09,"BND",76.82
2009-02-06,"BND",76.8
2009-02-05,"BND",76.81
2009-02-04,"BND",76.64
2009-02-03,"BND",76.5
2009-02-02,"BND",77.3
2009-01-30,"BND",77.33
2009-01-29,"BND",77.29
2009-01-28,"BND",77.81
2009-01-27,"BND",77.77
2009-01-26,"BND",77.3
2009-01-23,"BND",77.56
2009-01-22,"BND",77.71
2009-01-21,"BND",77.54
2009-01-20,"BND",78.08
2009-01-16,"BND",78.4199
2009-01-15,"BND",78.3026
2009-01-14,"BND",78.64
2009-01-13,"BND",78.35
2009-01-12,"BND",77.93
2009-01-09,"BND",78.238
2009-01-08,"BND",77.96
2009-01-07,"BND",78.09
2009-01-06,"BND",77.85
2009-01-05,"BND",78.35
2009-01-02,"BND",78.68
2008-12-31,"BND",78.97
2008-12-30,"BND",78.87
2008-12-29,"BND",78.72
2008-12-26,"BND",78.23
2008-12-24,"BND",78.17
2008-12-23,"BND",78.53
2008-12-22,"BND",78.24
2008-12-19,"BND",77.57
2008-12-18,"BND",78.07
2008-12-17,"BND",77.52
2008-12-16,"BND",77.5
2008-12-15,"BND",76.86
2008-12-12,"BND",76.06
2008-12-11,"BND",76.46
2008-12-10,"BND",75.65
2008-12-09,"BND",75.78
2008-12-08,"BND",75.38
2008-12-05,"BND",75.71
2008-12-04,"BND",76.27
2008-12-03,"BND",75.94
2008-12-02,"BND",76.3
2008-12-01,"BND",75.84
2008-11-28,"BND",75.69
2008-11-26,"BND",75.93
2008-11-25,"BND",75.46
2008-11-24,"BND",74.18
2008-11-21,"BND",74.5
2008-11-20,"BND",74.87
2008-11-19,"BND",74.93
2008-11-18,"BND",74.67
2008-11-17,"BND",74.62
2008-11-14,"BND",74.81
2008-11-13,"BND",74.55
2008-11-12,"BND",74.55
2008-11-11,"BND",74.79
2008-11-10,"BND",74.6
2008-11-07,"BND",74.6
2008-11-06,"BND",74.76
2008-11-05,"BND",74.7
2008-11-04,"BND",74.1399
2008-11-03,"BND",73.4
2008-10-31,"BND",73.127
2008-10-30,"BND",73.17
2008-10-29,"BND",73.66
2008-10-28,"BND",73.13
2008-10-27,"BND",73.7
2008-10-24,"BND",74.1
2008-10-23,"BND",74.96
2008-10-22,"BND",75.31
2008-10-21,"BND",74.97
2008-10-20,"BND",73.71
2008-10-17,"BND",73.742
2008-10-16,"BND",73.34
2008-10-15,"BND",73.35
2008-10-14,"BND",73.802
2008-10-13,"BND",72.87
2008-10-10,"BND",69.96
2008-10-09,"BND",72.16
2008-10-08,"BND",74.48
2008-10-07,"BND",75.6
2008-10-06,"BND",75.38
2008-10-03,"BND",75.99
2008-10-02,"BND",76.41
2008-10-01,"BND",74.95
2008-09-30,"BND",75.62
2008-09-29,"BND",76.49
2008-09-26,"BND",76.12
2008-09-25,"BND",76.89
2008-09-24,"BND",76.64
2008-09-23,"BND",76.65
2008-09-22,"BND",76.41
2008-09-19,"BND",76.61
2008-09-18,"BND",75.68
2008-09-17,"BND",76.765
2008-09-16,"BND",76.67
2008-09-15,"BND",77.42
2008-09-12,"BND",76.84
2008-09-11,"BND",77.09
2008-09-10,"BND",77.14
2008-09-09,"BND",77.14
2008-09-08,"BND",77
2008-09-05,"BND",76.46
2008-09-04,"BND",76.4
2008-09-03,"BND",76.36
2008-09-02,"BND",76.26
2008-08-29,"BND",76.3
2008-08-28,"BND",76.4
2008-08-27,"BND",76.33
2008-08-26,"BND",76.31
2008-08-25,"BND",76.21
2008-08-22,"BND",76
2008-08-21,"BND",76.16
2008-08-20,"BND",76.18
2008-08-19,"BND",76.01
2008-08-18,"BND",76.15
2008-08-15,"BND",75.95
2008-08-14,"BND",75.71
2008-08-13,"BND",75.52
2008-08-12,"BND",75.72
2008-08-11,"BND",75.38
2008-08-08,"BND",75.7
2008-08-07,"BND",75.73
2008-08-06,"BND",75.25
2008-08-05,"BND",75.35
2008-08-04,"BND",75.66
2008-08-01,"BND",75.8
2008-07-31,"BND",75.97
2008-07-30,"BND",75.71
2008-07-29,"BND",75.69
2008-07-28,"BND",75.81
2008-07-25,"BND",75.31
2008-07-24,"BND",75.79
2008-07-23,"BND",75.25
2008-07-22,"BND",75.22
2008-07-21,"BND",75.45
2008-07-18,"BND",75.292
2008-07-17,"BND",75.41
2008-07-16,"BND",75.76
2008-07-15,"BND",76.3899
2008-07-14,"BND",76.32
2008-07-11,"BND",75.91
2008-07-10,"BND",76.39
2008-07-09,"BND",76.18
2008-07-08,"BND",76.17
2008-07-07,"BND",75.74
2008-07-03,"BND",75.7
2008-07-02,"BND",75.64
2008-07-01,"BND",75.9
2008-06-30,"BND",76.25
2008-06-27,"BND",76
2008-06-26,"BND",75.8
2008-06-25,"BND",75.8
2008-06-24,"BND",75.77
2008-06-23,"BND",75.45
2008-06-20,"BND",75.7099
2008-06-19,"BND",75.56
2008-06-18,"BND",75.7501
2008-06-17,"BND",75.495
2008-06-16,"BND",75.25
2008-06-13,"BND",75.18
2008-06-12,"BND",75.11
2008-06-11,"BND",75.94
2008-06-10,"BND",75.5
2008-06-09,"BND",75.93
2008-06-06,"BND",76.56
2008-06-05,"BND",76.17
2008-06-04,"BND",76.52
2008-06-03,"BND",76.89
2008-06-02,"BND",76.59
2008-05-30,"BND",76.5
2008-05-29,"BND",76.45
2008-05-28,"BND",76.58
2008-05-27,"BND",76.98
2008-05-23,"BND",77.408
2008-05-22,"BND",77.08
2008-05-21,"BND",77.39
2008-05-20,"BND",77.41
2008-05-19,"BND",77.44
2008-05-16,"BND",77.23
2008-05-15,"BND",77.38
2008-05-14,"BND",76.97
2008-05-13,"BND",76.92
2008-05-12,"BND",77.32
2008-05-09,"BND",77.4
2008-05-08,"BND",77.45
2008-05-07,"BND",77.07
2008-05-06,"BND",76.96
2008-05-05,"BND",77.24
2008-05-02,"BND",77.09
2008-05-01,"BND",77.28
2008-04-30,"BND",77.57
2008-04-29,"BND",76.95
2008-04-28,"BND",77
2008-04-25,"BND",76.7299
2008-04-24,"BND",76.83
2008-04-23,"BND",77.16
2008-04-22,"BND",77.23
2008-04-21,"BND",77.06
2008-04-18,"BND",76.931
2008-04-17,"BND",76.8699
2008-04-16,"BND",76.941
2008-04-15,"BND",77.35
2008-04-14,"BND",77.61
2008-04-11,"BND",77.87
2008-04-10,"BND",77.42
2008-04-09,"BND",77.65
2008-04-08,"BND",77.35
2008-04-07,"BND",77.31
2008-04-04,"BND",77.61
2008-04-03,"BND",76.9
2008-04-02,"BND",76.9317
2008-04-01,"BND",77.03
2008-03-31,"BND",78.14
2008-03-28,"BND",77.87
2008-03-27,"BND",77.81
2008-03-26,"BND",77.8
2008-03-25,"BND",77.73
2008-03-24,"BND",77.58
2008-03-20,"BND",78.01
2008-03-19,"BND",77.8
2008-03-18,"BND",77.74
2008-03-17,"BND",77.67
2008-03-14,"BND",77.4099
2008-03-13,"BND",77.084
2008-03-12,"BND",77.42
2008-03-11,"BND",76.71
2008-03-10,"BND",77.15
2008-03-07,"BND",76.92
2008-03-06,"BND",76.71
2008-03-05,"BND",76.77
2008-03-04,"BND",77.27
2008-03-03,"BND",77.64
2008-02-29,"BND",78.12
2008-02-28,"BND",77.63
2008-02-27,"BND",77.06
2008-02-26,"BND",76.92
2008-02-25,"BND",76.63
2008-02-22,"BND",77.01
2008-02-21,"BND",77.2001
2008-02-20,"BND",76.561
2008-02-19,"BND",76.5
2008-02-15,"BND",77.21
2008-02-14,"BND",77.09
2008-02-13,"BND",77.45
2008-02-12,"BND",77.87
2008-02-11,"BND",78
2008-02-08,"BND",77.83
2008-02-07,"BND",77.6
2008-02-06,"BND",78.08
2008-02-05,"BND",78.24
2008-02-04,"BND",78.03
2008-02-01,"BND",78.314
2008-01-31,"BND",78.35
2008-01-30,"BND",78.29
2008-01-29,"BND",78.26
2008-01-28,"BND",78.37
2008-01-25,"BND",78.65
2008-01-24,"BND",78.13
2008-01-23,"BND",78.64
2008-01-22,"BND",78.77
2008-01-18,"BND",78.2801
2008-01-17,"BND",78.32
2008-01-16,"BND",78
2008-01-15,"BND",78.15
2008-01-14,"BND",77.87
2008-01-11,"BND",77.77
2008-01-10,"BND",77.53
2008-01-09,"BND",77.56
2008-01-08,"BND",77.65
2008-01-02,"VBLTX",11.8
2008-01-03,"VBLTX",11.78
2008-01-04,"VBLTX",11.8
2008-01-07,"VBLTX",11.82
2008-01-08,"VBLTX",11.78
2008-01-09,"VBLTX",11.81
2008-01-10,"VBLTX",11.65
2008-01-11,"VBLTX",11.72
2008-01-14,"VBLTX",11.74
2008-01-15,"VBLTX",11.84
2008-01-16,"VBLTX",11.79
2008-01-17,"VBLTX",11.86
2008-01-18,"VBLTX",11.81
2008-01-22,"VBLTX",11.9
2008-01-23,"VBLTX",11.84
2008-01-24,"VBLTX",11.72
2008-01-25,"VBLTX",11.82
2008-01-28,"VBLTX",11.82
2008-01-29,"VBLTX",11.75
2008-01-30,"VBLTX",11.68
2008-01-31,"VBLTX",11.74
2008-02-01,"VBLTX",11.79
2008-02-04,"VBLTX",11.73
2008-02-05,"VBLTX",11.78
2008-02-06,"VBLTX",11.74
2008-02-07,"VBLTX",11.58
2008-02-08,"VBLTX",11.66
2008-02-11,"VBLTX",11.7
2008-02-12,"VBLTX",11.62
2008-02-13,"VBLTX",11.52
2008-02-14,"VBLTX",11.4
2008-02-15,"VBLTX",11.47
2008-02-19,"VBLTX",11.38
2008-02-20,"VBLTX",11.37
2008-02-21,"VBLTX",11.49
2008-02-22,"VBLTX",11.46
2008-02-25,"VBLTX",11.35
2008-02-26,"VBLTX",11.37
2008-02-27,"VBLTX",11.38
2008-02-28,"VBLTX",11.53
2008-02-29,"VBLTX",11.67
2008-03-03,"VBLTX",11.65
2008-03-04,"VBLTX",11.54
2008-03-05,"VBLTX",11.41
2008-03-06,"VBLTX",11.44
2008-03-07,"VBLTX",11.47
2008-03-10,"VBLTX",11.58
2008-03-11,"VBLTX",11.44
2008-03-12,"VBLTX",11.62
2008-03-13,"VBLTX",11.5
2008-03-14,"VBLTX",11.62
2008-03-17,"VBLTX",11.66
2008-03-18,"VBLTX",11.62
2008-03-19,"VBLTX",11.75
2008-03-20,"VBLTX",11.82
2008-03-24,"VBLTX",11.59
2008-03-25,"VBLTX",11.64
2008-03-26,"VBLTX",11.61
2008-03-27,"VBLTX",11.56
2008-03-28,"VBLTX",11.6
2008-03-31,"VBLTX",11.64
2008-04-01,"VBLTX",11.5
2008-04-02,"VBLTX",11.52
2008-04-03,"VBLTX",11.53
2008-04-04,"VBLTX",11.66
2008-04-07,"VBLTX",11.6
2008-04-08,"VBLTX",11.59
2008-04-09,"VBLTX",11.69
2008-04-10,"VBLTX",11.65
2008-04-11,"VBLTX",11.7
2008-04-14,"VBLTX",11.65
2008-04-15,"VBLTX",11.58
2008-04-16,"VBLTX",11.45
2008-04-17,"VBLTX",11.43
2008-04-18,"VBLTX",11.44
2008-04-21,"VBLTX",11.5
2008-04-22,"VBLTX",11.52
2008-04-23,"VBLTX",11.51
2008-04-24,"VBLTX",11.44
2008-04-25,"VBLTX",11.39
2008-04-28,"VBLTX",11.43
2008-04-29,"VBLTX",11.48
2008-04-30,"VBLTX",11.58
2008-05-01,"VBLTX",11.59
2008-05-02,"VBLTX",11.48
2008-05-05,"VBLTX",11.49
2008-05-06,"VBLTX",11.41
2008-05-07,"VBLTX",11.46
2008-05-08,"VBLTX",11.54
2008-05-09,"VBLTX",11.57
2008-05-12,"VBLTX",11.57
2008-05-13,"VBLTX",11.43
2008-05-14,"VBLTX",11.44
2008-05-15,"VBLTX",11.53
2008-05-16,"VBLTX",11.49
2008-05-19,"VBLTX",11.5
2008-05-20,"VBLTX",11.55
2008-05-21,"VBLTX",11.53
2008-05-22,"VBLTX",11.41
2008-05-23,"VBLTX",11.48
2008-05-27,"VBLTX",11.38
2008-05-28,"VBLTX",11.3
2008-05-29,"VBLTX",11.21
2008-05-30,"VBLTX",11.28
2008-06-02,"VBLTX",11.32
2008-06-03,"VBLTX",11.39
2008-06-04,"VBLTX",11.3
2008-06-05,"VBLTX",11.25
2008-06-06,"VBLTX",11.34
2008-06-09,"VBLTX",11.33
2008-06-10,"VBLTX",11.24
2008-06-11,"VBLTX",11.24
2008-06-12,"VBLTX",11.14
2008-06-13,"VBLTX",11.09
2008-06-16,"VBLTX",11.12
2008-06-17,"VBLTX",11.11
2008-06-18,"VBLTX",11.18
2008-06-19,"VBLTX",11.14
2008-06-20,"VBLTX",11.18
2008-06-23,"VBLTX",11.18
2008-06-24,"VBLTX",11.23
2008-06-25,"VBLTX",11.21
2008-06-26,"VBLTX",11.26
2008-06-27,"VBLTX",11.31
2008-06-30,"VBLTX",11.31
2008-07-01,"VBLTX",11.28
2008-07-02,"VBLTX",11.31
2008-07-03,"VBLTX",11.28
2008-07-07,"VBLTX",11.31
2008-07-08,"VBLTX",11.36
2008-07-09,"VBLTX",11.39
2008-07-10,"VBLTX",11.39
2008-07-11,"VBLTX",11.27
2008-07-14,"VBLTX",11.33
2008-07-15,"VBLTX",11.28
2008-07-16,"VBLTX",11.13
2008-07-17,"VBLTX",11.07
2008-07-18,"VBLTX",11.04
2008-07-21,"VBLTX",11.07
2008-07-22,"VBLTX",11.04
2008-07-23,"VBLTX",11.02
2008-07-24,"VBLTX",11.12
2008-07-25,"VBLTX",11.01
2008-07-28,"VBLTX",11.11
2008-07-29,"VBLTX",11.07
2008-07-30,"VBLTX",11.08
2008-07-31,"VBLTX",11.17
2008-08-01,"VBLTX",11.17
2008-08-04,"VBLTX",11.15
2008-08-05,"VBLTX",11.1
2008-08-06,"VBLTX",11.03
2008-08-07,"VBLTX",11.18
2008-08-08,"VBLTX",11.2
2008-08-11,"VBLTX",11.12
2008-08-12,"VBLTX",11.19
2008-08-13,"VBLTX",11.16
2008-08-14,"VBLTX",11.22
2008-08-15,"VBLTX",11.26
2008-08-18,"VBLTX",11.29
2008-08-19,"VBLTX",11.26
2008-08-20,"VBLTX",11.29
2008-08-21,"VBLTX",11.26
2008-08-22,"VBLTX",11.25
2008-08-25,"VBLTX",11.33
2008-08-26,"VBLTX",11.33
2008-08-27,"VBLTX",11.32
2008-08-28,"VBLTX",11.31
2008-08-29,"VBLTX",11.26
2008-09-02,"VBLTX",11.34
2008-09-03,"VBLTX",11.38
2008-09-04,"VBLTX",11.43
2008-09-05,"VBLTX",11.42
2008-09-08,"VBLTX",11.49
2008-09-09,"VBLTX",11.54
2008-09-10,"VBLTX",11.47
2008-09-11,"VBLTX",11.45
2008-09-12,"VBLTX",11.31
2008-09-15,"VBLTX",11.46
2008-09-16,"VBLTX",11.36
2008-09-17,"VBLTX",11.35
2008-09-18,"VBLTX",11.16
2008-09-19,"VBLTX",10.96
2008-09-22,"VBLTX",10.94
2008-09-23,"VBLTX",10.91
2008-09-24,"VBLTX",10.93
2008-09-25,"VBLTX",10.85
2008-09-26,"VBLTX",10.84
2008-09-29,"VBLTX",11.01
2008-09-30,"VBLTX",10.75
2008-10-01,"VBLTX",10.83
2008-10-02,"VBLTX",10.86
2008-10-03,"VBLTX",10.9
2008-10-06,"VBLTX",10.99
2008-10-07,"VBLTX",10.91
2008-10-08,"VBLTX",10.75
2008-10-09,"VBLTX",10.62
2008-10-10,"VBLTX",10.47
2008-10-13,"VBLTX",10.45
2008-10-14,"VBLTX",10.33
2008-10-15,"VBLTX",10.28
2008-10-16,"VBLTX",10.18
2008-10-17,"VBLTX",10.08
2008-10-20,"VBLTX",10.12
2008-10-21,"VBLTX",10.15
2008-10-22,"VBLTX",10.26
2008-10-23,"VBLTX",10.29
2008-10-24,"VBLTX",10.18
2008-10-27,"VBLTX",10.17
2008-10-28,"VBLTX",10.04
2008-10-29,"VBLTX",10.04
2008-10-30,"VBLTX",9.98
2008-10-31,"VBLTX",9.92
2008-11-03,"VBLTX",9.97
2008-11-04,"VBLTX",10.15
2008-11-05,"VBLTX",10.25
2008-11-06,"VBLTX",10.21
2008-11-07,"VBLTX",10.17
2008-11-10,"VBLTX",10.23
2008-11-11,"VBLTX",10.26
2008-11-12,"VBLTX",10.27
2008-11-13,"VBLTX",10.12
2008-11-14,"VBLTX",10.25
2008-11-17,"VBLTX",10.27
2008-11-18,"VBLTX",10.34
2008-11-19,"VBLTX",10.49
2008-11-20,"VBLTX",10.77
2008-11-21,"VBLTX",10.57
2008-11-24,"VBLTX",10.46
2008-11-25,"VBLTX",10.71
2008-11-26,"VBLTX",10.74
2008-11-28,"VBLTX",10.81
2008-12-01,"VBLTX",11.02
2008-12-02,"VBLTX",11.06
2008-12-03,"VBLTX",11.1
2008-12-04,"VBLTX",11.24
2008-12-05,"VBLTX",11.12
2008-12-08,"VBLTX",11.11
2008-12-09,"VBLTX",11.26
2008-12-10,"VBLTX",11.25
2008-12-11,"VBLTX",11.28
2008-12-12,"VBLTX",11.3
2008-12-15,"VBLTX",11.4
2008-12-16,"VBLTX",11.61
2008-12-17,"VBLTX",11.87
2008-12-18,"VBLTX",12.06
2008-12-19,"VBLTX",12.04
2008-12-22,"VBLTX",12.01
2008-12-23,"VBLTX",12.02
2008-12-24,"VBLTX",12.01
2008-12-26,"VBLTX",12.05
2008-12-29,"VBLTX",12.02
2008-12-30,"VBLTX",12.14
2008-12-31,"VBLTX",11.99
2009-01-02,"VBLTX",11.79
2009-01-05,"VBLTX",11.61
2009-01-06,"VBLTX",11.61
2009-01-07,"VBLTX",11.66
2009-01-08,"VBLTX",11.68
2009-01-09,"VBLTX",11.71
2009-01-12,"VBLTX",11.8
2009-01-13,"VBLTX",11.79
2009-01-14,"VBLTX",11.91
2009-01-15,"VBLTX",11.9
2009-01-16,"VBLTX",11.87
2009-01-20,"VBLTX",11.75
2009-01-21,"VBLTX",11.5
2009-01-22,"VBLTX",11.4
2009-01-23,"VBLTX",11.33
2009-01-26,"VBLTX",11.3
2009-01-27,"VBLTX",11.51
2009-01-28,"VBLTX",11.34
2009-01-29,"VBLTX",11.17
2009-01-30,"VBLTX",11.18
2009-02-02,"VBLTX",11.34
2009-02-03,"VBLTX",11.15
2009-02-04,"VBLTX",11.14
2009-02-05,"VBLTX",11.16
2009-02-06,"VBLTX",11.13
2009-02-09,"VBLTX",11.15
2009-02-10,"VBLTX",11.34
2009-02-11,"VBLTX",11.44
2009-02-12,"VBLTX",11.37
2009-02-13,"VBLTX",11.17
2009-02-17,"VBLTX",11.4
2009-02-18,"VBLTX",11.29
2009-02-19,"VBLTX",11.15
2009-02-20,"VBLTX",11.22
2009-02-23,"VBLTX",11.24
2009-02-24,"VBLTX",11.22
2009-02-25,"VBLTX",11.08
2009-02-26,"VBLTX",11
2009-02-27,"VBLTX",10.94
2009-03-02,"VBLTX",11.06
2009-03-03,"VBLTX",10.99
2009-03-04,"VBLTX",10.92
2009-03-05,"VBLTX",11.1
2009-03-06,"VBLTX",11.02
2009-03-09,"VBLTX",10.95
2009-03-10,"VBLTX",10.8
2009-03-11,"VBLTX",10.89
2009-03-12,"VBLTX",10.92
2009-03-13,"VBLTX",10.89
2009-03-16,"VBLTX",10.79
2009-03-17,"VBLTX",10.73
2009-03-18,"VBLTX",11.09
2009-03-19,"VBLTX",11.06
2009-03-20,"VBLTX",11.01
2009-03-23,"VBLTX",10.97
2009-03-24,"VBLTX",11
2009-03-25,"VBLTX",10.92
2009-03-26,"VBLTX",11.02
2009-03-27,"VBLTX",11.03
2009-03-30,"VBLTX",11.04
2009-03-31,"VBLTX",11.09
2009-04-01,"VBLTX",11.16
2009-04-02,"VBLTX",11.08
2009-04-03,"VBLTX",10.92
2009-04-06,"VBLTX",10.9
2009-04-07,"VBLTX",10.93
2009-04-08,"VBLTX",11.01
2009-04-09,"VBLTX",10.92
2009-04-13,"VBLTX",11.04
2009-04-14,"VBLTX",11.1
2009-04-15,"VBLTX",11.11
2009-04-16,"VBLTX",11.07
2009-04-17,"VBLTX",11.01
2009-04-20,"VBLTX",11.13
2009-04-21,"VBLTX",11.05
2009-04-22,"VBLTX",10.99
2009-04-23,"VBLTX",11.02
2009-04-24,"VBLTX",10.95
2009-04-27,"VBLTX",11.02
2009-04-28,"VBLTX",10.92
2009-04-29,"VBLTX",10.87
2009-04-30,"VBLTX",10.9
2009-05-01,"VBLTX",10.86
2009-05-04,"VBLTX",10.9
2009-05-05,"VBLTX",10.95
2009-05-06,"VBLTX",10.96
2009-05-07,"VBLTX",10.82
2009-05-08,"VBLTX",10.87
2009-05-11,"VBLTX",10.97
2009-05-12,"VBLTX",11
2009-05-13,"VBLTX",11.09
2009-05-14,"VBLTX",11.09
2009-05-15,"VBLTX",11.08
2009-05-18,"VBLTX",10.98
2009-05-19,"VBLTX",10.97
2009-05-20,"VBLTX",11.08
2009-05-21,"VBLTX",10.89
2009-05-22,"VBLTX",10.82
2009-05-26,"VBLTX",10.73
2009-05-27,"VBLTX",10.61
2009-05-28,"VBLTX",10.75
2009-05-29,"VBLTX",10.99
2009-06-01,"VBLTX",10.78
2009-06-02,"VBLTX",10.88
2009-06-03,"VBLTX",10.97
2009-06-04,"VBLTX",10.82
2009-06-05,"VBLTX",10.77
2009-06-08,"VBLTX",10.76
2009-06-09,"VBLTX",10.77
2009-06-10,"VBLTX",10.7
2009-06-11,"VBLTX",10.81
2009-06-12,"VBLTX",10.88
2009-06-15,"VBLTX",10.97
2009-06-16,"VBLTX",11.11
2009-06-17,"VBLTX",11.05
2009-06-18,"VBLTX",10.92
2009-06-19,"VBLTX",11.01
2009-06-22,"VBLTX",11.1
2009-06-23,"VBLTX",11.17
2009-06-24,"VBLTX",11.08
2009-06-25,"VBLTX",11.24
2009-06-26,"VBLTX",11.25
2009-06-29,"VBLTX",11.27
2009-06-30,"VBLTX",11.25
2009-07-01,"VBLTX",11.24
2009-07-02,"VBLTX",11.27
2009-07-06,"VBLTX",11.25
2009-07-07,"VBLTX",11.31
2009-07-08,"VBLTX",11.46
2009-07-09,"VBLTX",11.34
2009-07-10,"VBLTX",11.43
2009-07-13,"VBLTX",11.37
2009-07-14,"VBLTX",11.25
2009-07-15,"VBLTX",11.08
2009-07-16,"VBLTX",11.19
2009-07-17,"VBLTX",11.09
2009-07-20,"VBLTX",11.15
2009-07-21,"VBLTX",11.34
2009-07-22,"VBLTX",11.27
2009-07-23,"VBLTX",11.12
2009-07-24,"VBLTX",11.18
2009-07-27,"VBLTX",11.1
2009-07-28,"VBLTX",11.2
2009-07-29,"VBLTX",11.27
2009-07-30,"VBLTX",11.42
2009-07-31,"VBLTX",11.61
2009-08-03,"VBLTX",11.49
2009-08-04,"VBLTX",11.43
2009-08-05,"VBLTX",11.32
2009-08-06,"VBLTX",11.38
2009-08-07,"VBLTX",11.29
2009-08-10,"VBLTX",11.41
2009-08-11,"VBLTX",11.51
