"SALE.TYPE","SOLD.DATE","PROPERTY.TYPE","PRICE","BEDS","BATHS","SQUARE.FEET","LOT.SIZE","YEAR.BUILT","HOA.MONTH","STATUS","NEXT.OPEN.HOUSE.START.TIME","NEXT.OPEN.HOUSE.END.TIME","URL","SOURCE","MLS.","FAVORITE","INTERESTED","LIST.DATE","ADDRESS","ZIP_CODE","LAT_LON","CITY_STATE","LOCATION","CITY","STATE","LATITUDE","LONGITUDE"
"PAST SALE","September-29-2017","Condo/Co-op",262000,1,1.5,967,967,1975,1082,"Sold",NA,NA,"http://www.redfin.com/MD/Chevy-Chase/4601-N-Park-Ave-20815/unit-720-V/home/113897734","MRIS","MC9929908","N","Y","Tuesday- Sep 26, 2017","4601 Park Ave Unit 720-V","'208150000","38.963867&-77.0913528","Chevy Chase, MD","The Elizabeth","Chevy Chase","MD","38.963867","-77.0913528"
"PAST SALE","September-29-2017","Condo/Co-op",310000,1,1,618,618,1990,438,"Sold",NA,NA,"http://www.redfin.com/MD/Bethesda/4801-Fairmont-Ave-20814/unit-812/home/11211029","MRIS","MC10065833","N","Y","Tuesday- Sep 26, 2017","4801 Fairmont Ave #812","'208140000","38.9891242&-77.0957579","Bethesda, MD","Fairmont Plaza Codm","Bethesda","MD","38.9891242","-77.0957579"
"PAST SALE","September-8-2017","Condo/Co-op",371500,2,2,1467,1467,1980,1088,"Sold",NA,NA,"http://www.redfin.com/MD/Bethesda/5101-River-Rd-20816/unit-502/home/113751394","MRIS","MC9980491","N","Y","Tuesday- Aug 15, 2017","5101 River Rd #502","'208160000","38.9641103&-77.101309","Bethesda, MD","The Kenwood","Bethesda","MD","38.9641103","-77.101309"
"PAST SALE","September-12-2017","Condo/Co-op",209900,0,1,456,456,1982,373,"Sold",NA,NA,"http://www.redfin.com/MD/Chevy-Chase/5500-Friendship-Blvd-20815/unit-1124N/home/10692608","MRIS","MC10022062","N","Y","Wednesday- Aug 23, 2017","5500 Friendship Blvd Unit 1124N","'208150000","38.9631191&-77.089318","Chevy Chase, MD","Willoughby Of Ch Ch Codm","Chevy Chase","MD","38.9631191","-77.089318"
"PAST SALE","September-13-2017","Condo/Co-op",510000,2,2,1850,1850,1975,1064,"Sold",NA,NA,"http://www.redfin.com/MD/Bethesda/4978-Sentinel-Dr-20816/unit-12-102/home/136949015","MRIS","MC9992334","N","Y","Friday- Aug 25, 2017","4978 Sentinel Dr Unit 12-102","'208160000","38.9512808&-77.1172507","Bethesda, MD","Sumner Village #2","Bethesda","MD","38.9512808","-77.1172507"
"PAST SALE","September-14-2017","Condo/Co-op",480000,2,2,1377,1377,1975,1293,"Sold",NA,NA,"http://www.redfin.com/MD/Chevy-Chase/4601-N-Park-Ave-20815/unit-419/home/143730271","MRIS","MC10017237","N","Y","Sunday- Aug 27, 2017","4601 Park Ave #419","'208150000","38.963867&-77.0913527","Chevy Chase, MD","The Elizabeth","Chevy Chase","MD","38.963867","-77.0913527"
"PAST SALE","September-15-2017","Condo/Co-op",845000,2,2,1448,1448,2007,983,"Sold",NA,NA,"http://www.redfin.com/MD/Bethesda/6820-Wisconsin-Ave-20815/unit-4014/home/12450113","MRIS","MC10018564","N","Y","Tuesday- Aug 29, 2017","6820 Wisconsin Ave #4014","'208150000","38.9780321&-77.0915203","Bethesda, MD","Adagio Codm","Bethesda","MD","38.9780321","-77.0915203"
"PAST SALE","September-20-2017","Condo/Co-op",329000,1,1.5,1050,1050,1975,1043,"Sold",NA,NA,"http://www.redfin.com/MD/Chevy-Chase/4601-N-Park-Ave-20815/unit-421-W/home/118516599","MRIS","MC9973544","N","Y","Friday- Sep 08, 2017","4601 Park Ave Unit 421-W","'208150000","38.963867&-77.0913527","Chevy Chase, MD","The Elizabeth","Chevy Chase","MD","38.963867","-77.0913527"
"PAST SALE","September-18-2017","Condo/Co-op",470000,2,2,1408,1408,1989,790,"Sold",NA,NA,"http://www.redfin.com/MD/Bethesda/5000-Battery-Ln-20814/unit-308/home/10698674","MRIS","MC9792050","N","Y","Monday- Sep 04, 2017","5000 Battery Ln #308","'208140000","38.9916568&-77.1020736","Bethesda, MD","Madison Park Codm","Bethesda","MD","38.9916568","-77.1020736"
"PAST SALE","September-22-2017","Condo/Co-op",319900,1,1,629,629,2000,466,"Sold",NA,NA,"http://www.redfin.com/MD/Chevy-Chase/7111-Woodmont-Ave-20815/unit-307/home/11202985","MRIS","MC9948831","N","Y","Tuesday- Sep 12, 2017","7111 Woodmont Ave #307","'208150000","38.9803366&-77.0933099","Chevy Chase, MD","Crescent Plaza","Chevy Chase","MD","38.9803366","-77.0933099"
"PAST SALE","September-27-2017","Condo/Co-op",475000,2,2,1553,1553,1973,1132,"Sold",NA,NA,"http://www.redfin.com/MD/Bethesda/4920-Sentinel-Dr-20816/unit-3-405/home/143319840","MRIS","MC10034161","N","Y","Friday- Sep 22, 2017","4920 Sentinel Dr Unit 3-405","'208160000","38.950682&-77.11617","Bethesda, MD","Sumner Village #1","Bethesda","MD","38.950682","-77.11617"
"PAST SALE","","Condo/Co-op",342000,NA,NA,712,712,2000,NA,"",NA,NA,"http://www.redfin.com/MD/Chevy-Chase/7111-Woodmont-Ave-20815/unit-316/home/11203004","","","N","Y",NA,"7111 Woodmont Ave Apt 316","'208150000","38.9803366&-77.0933099","Chevy Chase, MD","","Chevy Chase","MD","38.9803366","-77.0933099"
"PAST SALE","","Condo/Co-op",380000,NA,NA,723,723,2000,NA,"",NA,NA,"http://www.redfin.com/MD/Chevy-Chase/7111-Woodmont-Ave-20815/unit-801/home/11203142","","","N","Y",NA,"7111 Woodmont Ave Apt 801","'208150000","38.9803366&-77.0933099","Chevy Chase, MD","","Chevy Chase","MD","38.9803366","-77.0933099"
"PAST SALE","September-20-2017","Condo/Co-op",214000,2,1,922,922,1975,468,"Sold",NA,NA,"http://www.redfin.com/MD/Bethesda/7557-Spring-Lake-Dr-20817/unit-C1/home/10904058","MRIS","MC9965551","N","Y","Friday- Sep 08, 2017","7557 Spring Lake Dr Unit C-1","'208170000","39.0279159&-77.1515838","Bethesda, MD","Springlake","Bethesda","MD","39.0279159","-77.1515838"
"PAST SALE","September-15-2017","Condo/Co-op",270000,1,1,1040,1040,1980,782,"Sold",NA,NA,"http://www.redfin.com/MD/Bethesda/5101-River-Rd-20816/unit-1607/home/10690134","MRIS","MC9881506","N","Y","Tuesday- Aug 29, 2017","5101 River Rd #1607","'208160000","38.9641103&-77.101309","Bethesda, MD","The Kenwood","Bethesda","MD","38.9641103","-77.101309"
"PAST SALE","","Townhouse",605000,NA,NA,1679,3005,1977,NA,"",NA,NA,"http://www.redfin.com/MD/Bethesda/6741-Kenwood-Forest-Ln-20815/unit-37/home/10687647","","","N","Y",NA,"6741 Kenwood Forest Ln #37","'208150000","38.9771341&-77.0997996","Bethesda, MD","","Bethesda","MD","38.9771341","-77.0997996"
"PAST SALE","","Condo/Co-op",210000,0,1,773,773,1981,NA,"",NA,NA,"http://www.redfin.com/MD/Bethesda/10513-Montrose-Ave-20814/unit-10513/home/10535540","","","N","Y",NA,"10513 Montrose Ave #10513","'208140000","39.0280964&-77.0977552","Bethesda, MD","","Bethesda","MD","39.0280964","-77.0977552"
"PAST SALE","September-7-2017","Condo/Co-op",1025000,2,2,1733,1733,2008,1161,"Sold",NA,NA,"http://www.redfin.com/MD/Bethesda/7710-Woodmont-Ave-20814/unit-513/home/17487295","MRIS","MC10029386","N","Y","Sunday- Aug 13, 2017","7710 Woodmont Ave #513","'208140000","38.9868489&-77.0965435","Bethesda, MD","Lionsgate At Woodmont Co","Bethesda","MD","38.9868489","-77.0965435"
"PAST SALE","September-15-2017","Condo/Co-op",167000,1,1,981,981,1973,945,"Sold",NA,NA,"http://www.redfin.com/MD/Bethesda/5225-Pooks-Hill-Rd-20814/unit-108N/home/142182778","MRIS","MC10002921","N","Y","Tuesday- Aug 29, 2017","5225 Pooks Hill Rd Unit 108N","'208140000","39.0167159&-77.106924","Bethesda, MD","Promenade Towers Coop","Bethesda","MD","39.0167159","-77.106924"
"PAST SALE","September-26-2017","Condo/Co-op",329000,1,1,626,626,2000,466,"Sold",NA,NA,"http://www.redfin.com/MD/Chevy-Chase/7111-Woodmont-Ave-20815/unit-507/home/11205238","MRIS","MC9957643","N","Y","Wednesday- Sep 20, 2017","7111 Woodmont Ave #507","'208150000","38.9803366&-77.0933099","Bethesda, MD","Crescent Plaza Codm","Bethesda","MD","38.9803366","-77.0933099"
"PAST SALE","September-18-2017","Condo/Co-op",590000,2,2,1750,1750,1975,1111,"Sold",NA,NA,"http://www.redfin.com/MD/Bethesda/4974-Sentinel-Dr-20816/unit-13-104/home/130772378","MRIS","MC9986353","N","Y","Monday- Sep 04, 2017","4974 Sentinel Dr Unit 13-104","'208160000","38.951704&-77.1156187","Bethesda, MD","Sumner Village #2","Bethesda","MD","38.951704","-77.1156187"
"PAST SALE","September-25-2017","Single Family Residential",720000,3,2.5,2172,9005,1962,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Bethesda/9719-Corkran-Ln-20817/home/10676141","MRIS","MC10034316","N","Y","Monday- Sep 18, 2017","9719 Corkran Ln","'208170000","39.0161156&-77.1370236","Bethesda, MD","Stratton Woods","Bethesda","MD","39.0161156","-77.1370236"
"PAST SALE","September-27-2017","Townhouse",1050000,4,4,3150,1947,2001,190,"Sold",NA,NA,"http://www.redfin.com/MD/Bethesda/8641-Terrace-Garden-Way-20814/home/10701751","MRIS","MC9895205","N","Y","Friday- Sep 22, 2017","8641 Terrace Garden Way","'208140000","38.9966011&-77.0955066","Bethesda, MD","Glenbrook Village","Bethesda","MD","38.9966011","-77.0955066"
"PAST SALE","September-29-2017","Single Family Residential",1385000,5,3.5,4360,13251,1959,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Bethesda/5300-Burling-Ter-20814/home/10639182","MRIS","MC9973925","N","Y","Tuesday- Sep 26, 2017","5300 Burling Ter","'208140000","38.9823432&-77.1087608","Bethesda, MD","Bradley Hills","Bethesda","MD","38.9823432","-77.1087608"
"PAST SALE","September-6-2017","Single Family Residential",880000,4,2.5,2907,20768,1970,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Bethesda/9000-Honeybee-Ln-20817/home/10890095","MRIS","MC9944131","N","Y","Friday- Aug 11, 2017","9000 Honeybee Ln","'208170000","39.001196&-77.162481","Bethesda, MD","Charred Oak Estates","Bethesda","MD","39.001196","-77.162481"
"PAST SALE","September-8-2017","Single Family Residential",689900,3,2.5,1912,9751,1962,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Bethesda/6812-Renita-Ln-20817/home/10675994","MRIS","MC9990536","N","Y","Tuesday- Aug 15, 2017","6812 Renita Ln","'208170000","39.0137159&-77.1378467","Bethesda, MD","Stratton Woods","Bethesda","MD","39.0137159","-77.1378467"
"PAST SALE","September-11-2017","Single Family Residential",985000,3,3.5,2700,6000,1918,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Glen-Echo/6005-Princeton-Ave-20812/home/10649272","MRIS","MC10014427","N","Y","Monday- Aug 21, 2017","6005 Princeton Ave","'208120000","38.9679038&-77.1414153","Glen Echo, MD","Glen Echo","Glen Echo","MD","38.9679038","-77.1414153"
"PAST SALE","September-12-2017","Single Family Residential",810000,4,2.5,2568,12329,1968,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Bethesda/8100-Lilly-Stone-Dr-20817/home/10889503","MRIS","MC10019143","N","Y","Wednesday- Aug 23, 2017","8100 Lilly Stone Dr","'208170000","38.986465&-77.1637462","Bethesda, MD","Carderock Springs","Bethesda","MD","38.986465","-77.1637462"
"PAST SALE","September-13-2017","Single Family Residential",1200000,5,4,5028,6676,1936,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Bethesda/6205-Verne-St-20817/home/10676428","MRIS","MC9972686","N","Y","Friday- Aug 25, 2017","6205 Verne St","'208170000","38.9747645&-77.1261738","Bethesda, MD","Country Club Village/ Merrimack Park","Bethesda","MD","38.9747645","-77.1261738"
"PAST SALE","","Single Family Residential",835000,NA,3,2102,17864,1964,NA,"",NA,NA,"http://www.redfin.com/MD/Bethesda/9001-Seven-Locks-Rd-20817/home/10887561","","","N","Y",NA,"9001 Seven Locks Rd","'208170000","39.002544&-77.1593199","Bethesda, MD","","Bethesda","MD","39.002544","-77.1593199"
"PAST SALE","","Single Family Residential",960000,NA,3.5,3264,15000,1977,NA,"",NA,NA,"http://www.redfin.com/MD/Bethesda/8904-Seven-Locks-Rd-20817/home/10889724","","","N","Y",NA,"8904 Seven Locks Rd","'208170000","38.9999302&-77.1603347","Bethesda, MD","","Bethesda","MD","38.9999302","-77.1603347"
"PAST SALE","September-13-2017","Townhouse",975000,4,3.5,3487,4810,1983,200,"Sold",NA,NA,"http://www.redfin.com/MD/Bethesda/6106-Davenport-Ter-20817/home/10691760","MRIS","MC10019148","N","Y","Friday- Aug 25, 2017","6106 Davenport Ter","'208170000","38.971489&-77.13061","Bethesda, MD","Mass Ave Forest","Bethesda","MD","38.971489","-77.13061"
"PAST SALE","September-8-2017","Condo/Co-op",625000,3,2.5,1610,1610,1973,1327,"Sold",NA,NA,"http://www.redfin.com/MD/Chevy-Chase/4620-N-Park-Ave-20815/unit-307W/home/10683599","MRIS","MC10023728","N","Y","Tuesday- Aug 15, 2017","4620 Park Ave Unit 307W","'208150000","38.9630812&-77.0926644","Chevy Chase, MD","4620 North Park Ave","Chevy Chase","MD","38.9630812","-77.0926644"
"PAST SALE","September-13-2017","Townhouse",675000,3,2.5,1408,1408,1979,398,"Sold",NA,NA,"http://www.redfin.com/MD/Bethesda/6678-Hillandale-Rd-20815/unit-35/home/10688928","MRIS","MC10012352","N","Y","Friday- Aug 25, 2017","6678 Hillandale Rd #35","'208150000","38.9739434&-77.0996992","Chevy Chase, MD","Kenwood Forest Ii","Chevy Chase","MD","38.9739434","-77.0996992"
"PAST SALE","September-13-2017","Single Family Residential",945000,5,3,2984,11765,1956,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Bethesda/5812-Marbury-Rd-20817/home/10668848","MRIS","MC9997889","N","Y","Friday- Aug 25, 2017","5812 Marbury Rd","'208170000","38.978522&-77.115733","Bethesda, MD","Kenwood Park","Bethesda","MD","38.978522","-77.115733"
"PAST SALE","","Condo/Co-op",2395000,NA,NA,2355,2355,2015,NA,"",NA,NA,"http://www.redfin.com/MD/Bethesda/7171-Woodmont-Ave-20814/unit-501/home/108439258","","","N","Y",NA,"7171 Woodmont Ave Unit 501","'208140000","38.9800856&-77.0936729","Bethesda, MD","","Bethesda","MD","38.9800856","-77.0936729"
"PAST SALE","","Single Family Residential",1490000,NA,3,3136,20370,1958,NA,"",NA,NA,"http://www.redfin.com/MD/Bethesda/5312-Goldsboro-Rd-20817/home/10639160","","","N","Y",NA,"5312 Goldsboro Rd","'208170000","38.9762516&-77.1069279","Bethesda, MD","","Bethesda","MD","38.9762516","-77.1069279"
"PAST SALE","","Townhouse",805000,NA,NA,2419,3568,1967,NA,"",NA,NA,"http://www.redfin.com/MD/Bethesda/4925-Crescent-St-20816/unit-B-11/home/10637423","","","N","Y",NA,"4925 Crescent St Unit B-11","'208160000","38.9546741&-77.0955856","Bethesda, MD","","Bethesda","MD","38.9546741","-77.0955856"
"PAST SALE","","Townhouse",805000,NA,NA,2419,3568,1967,NA,"",NA,NA,"http://www.redfin.com/MD/Bethesda/4925-Crescent-St-20816/unit-B-11/home/10637423","","","N","Y",NA,"4925 Crescent St Unit B-11","'208160000","38.9546741&-77.0955856","Bethesda, MD","","Bethesda","MD","38.9546741","-77.0955856"
"PAST SALE","","Single Family Residential",791000,NA,3,1081,5308,1938,NA,"",NA,NA,"http://www.redfin.com/MD/Bethesda/4513-Fairfield-Dr-20814/home/10647378","","","N","Y",NA,"4513 Fairfield Dr","'208140000","38.9961873&-77.0900736","Bethesda, MD","","Bethesda","MD","38.9961873","-77.0900736"
"PAST SALE","","Single Family Residential",1795000,NA,4.5,3301,14603,1962,NA,"",NA,NA,"http://www.redfin.com/MD/Bethesda/5114-Cammack-Dr-20816/home/10680541","","","N","Y",NA,"5114 Cammack Dr","'208160000","38.9532075&-77.1057988","Bethesda, MD","","Bethesda","MD","38.9532075","-77.1057988"
"PAST SALE","","Single Family Residential",1500000,NA,3.5,2346,6514,1938,NA,"",NA,NA,"http://www.redfin.com/MD/Bethesda/6300-Broad-St-20816/home/10640068","","","N","Y",NA,"6300 Broad St","'208160000","38.9421287&-77.120439","Bethesda, MD","","Bethesda","MD","38.9421287","-77.120439"
"PAST SALE","","Single Family Residential",789000,NA,2,1188,5668,1940,NA,"",NA,NA,"http://www.redfin.com/MD/Bethesda/4724-River-Rd-20816/home/10674315","","","N","Y",NA,"4724 River Rd","'208160000","38.9590613&-77.0954559","Bethesda, MD","","Bethesda","MD","38.9590613","-77.0954559"
"PAST SALE","","Single Family Residential",902000,NA,3.5,1920,10528,1960,NA,"",NA,NA,"http://www.redfin.com/MD/Kensington/9601-Culver-St-20895/home/11061937","","","N","Y",NA,"9601 Culver St","'208950000","39.0099632&-77.0843666","Kensington, MD","","Kensington","MD","39.0099632","-77.0843666"
"PAST SALE","September-25-2017","Single Family Residential",810000,4,3,1505,8737,1954,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Bethesda/6201-Wiscasset-Rd-20816/home/10648355","MRIS","MC10038632","N","Y","Monday- Sep 18, 2017","6201 Wiscasset Rd","'208160000","38.9655036&-77.1251396","Bethesda, MD","Glen Echo Heights","Bethesda","MD","38.9655036","-77.1251396"
"PAST SALE","September-26-2017","Single Family Residential",915000,5,3,2703,9875,1960,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Bethesda/8405-Whitman-Dr-20817/home/10670183","MRIS","MC9984988","N","Y","Wednesday- Sep 20, 2017","8405 Whitman Dr","'208170000","38.9944257&-77.1310225","Bethesda, MD","Woodhaven","Bethesda","MD","38.9944257","-77.1310225"
"PAST SALE","September-28-2017","Single Family Residential",679000,4,2.5,1700,8017,1948,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Bethesda/6214-Greentree-Rd-20817/home/10664150","MRIS","MC9976959","N","Y","Sunday- Sep 24, 2017","6214 Greentree Rd","'208170000","39.0012178&-77.127267","Bethesda, MD","Hillmead","Bethesda","MD","39.0012178","-77.127267"
"PAST SALE","September-28-2017","Single Family Residential",745000,5,3,2222,11466,1959,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Bethesda/9414-Wadsworth-Dr-20817/home/10671371","MRIS","MC10039686","N","Y","Sunday- Sep 24, 2017","9414 Wadsworth Dr","'208170000","39.0114295&-77.1262141","Bethesda, MD","Ashburton","Bethesda","MD","39.0114295","-77.1262141"
"PAST SALE","September-29-2017","Single Family Residential",9e+05,7,4.5,3838,15041,1953,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Bethesda/9322-W-Parkhill-Dr-20814/home/10664429","MRIS","MC10038459","N","Y","Tuesday- Sep 26, 2017","9322 W Parkhill Dr","'208140000","39.0104425&-77.0925067","Bethesda, MD","Locust Hill Estates","Bethesda","MD","39.0104425","-77.0925067"
"PAST SALE","","Single Family Residential",1019000,NA,4.5,3043,20084,1979,NA,"",NA,NA,"http://www.redfin.com/MD/Bethesda/7000-Greentree-Rd-20817/home/10688056","","","N","Y",NA,"7000 Greentree Rd","'208170000","39.0110806&-77.1429551","Bethesda, MD","","Bethesda","MD","39.0110806","-77.1429551"
"PAST SALE","September-12-2017","Single Family Residential",1e+06,4,2.5,2160,10349,1936,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Bethesda/6408-Winston-Dr-20817/home/10676406","MRIS","MC9954017","N","Y","Wednesday- Aug 23, 2017","6408 Winston Dr","'208170000","38.9735651&-77.1306616","Bethesda, MD","Country Club Village","Bethesda","MD","38.9735651","-77.1306616"
"PAST SALE","September-8-2017","Single Family Residential",2900000,5,5.5,7649,22556,2004,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Bethesda/7004-Darby-Rd-20817/home/10661606","MRIS","MC9874820","N","Y","Tuesday- Aug 15, 2017","7004 Darby Rd","'208170000","38.9969252&-77.1426962","Bethesda, MD","Bradley Hills Grove","Bethesda","MD","38.9969252","-77.1426962"
"PAST SALE","September-29-2017","Single Family Residential",965000,5,4.5,2890,7295,1955,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Bethesda/10016-Clue-Ct-20817/home/10675749","MRIS","MC9954352","N","Y","Tuesday- Sep 26, 2017","10016 Clue Ct","'208170000","39.021457&-77.127286","Bethesda, MD","Marymount","Bethesda","MD","39.021457","-77.127286"
"PAST SALE","September-7-2017","Single Family Residential",7e+05,3,1.5,1288,10198,1953,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Bethesda/6206-E-Halbert-Rd-20817/home/10678615","MRIS","MC10051262","N","Y","Sunday- Aug 13, 2017","6206 Halbert Rd","'208170000","38.972394&-77.141104","Bethesda, MD","Bannockburn Coop","Bethesda","MD","38.972394","-77.141104"
"PAST SALE","September-8-2017","Single Family Residential",965000,3,3,1420,8143,1942,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Bethesda/5619-Glenwood-Rd-20817/home/10674242","MRIS","MC10022333","N","Y","Tuesday- Aug 15, 2017","5619 Glenwood Rd","'208170000","38.994093&-77.1157209","Bethesda, MD","Edgewood","Bethesda","MD","38.994093","-77.1157209"
"PAST SALE","September-12-2017","Single Family Residential",1899000,5,5.5,5034,9393,1981,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Bethesda/5105-Cape-Cod-Ct-20816/home/10655216","MRIS","MC9946678","N","Y","Wednesday- Aug 23, 2017","5105 Cape Cod Ct","'208160000","38.9525537&-77.1036124","Bethesda, MD","Westmoreland Hills","Bethesda","MD","38.9525537","-77.1036124"
"PAST SALE","September-18-2017","Single Family Residential",785000,4,3,2820,8250,1972,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Bethesda/6311-Marywood-Rd-20817/home/10674473","MRIS","MC10033348","N","Y","Monday- Sep 04, 2017","6311 Marywood Rd","'208170000","39.0097854&-77.1314571","Bethesda, MD","Green Tree Manor","Bethesda","MD","39.0097854","-77.1314571"
