"","SALE.TYPE","SOLD.DATE","PROPERTY.TYPE","PRICE","BEDS","BATHS","SQUARE.FEET","LOT.SIZE","YEAR.BUILT","HOA.MONTH","STATUS","NEXT.OPEN.HOUSE.START.TIME","NEXT.OPEN.HOUSE.END.TIME","URL","SOURCE","MLS.","FAVORITE","INTERESTED","LIST.DATE","ADDRESS","ZIP_CODE","LAT_LON","CITY_STATE","LOCATION","CITY","STATE","LATITUDE","LONGITUDE","PROPERTY.SIZE","metro_distance","days_on_market"
"409","PAST SALE",2017-09-08,"Townhouse",861000,2,2.5,1224,1406,1909,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1420-C-St-SE-20003/home/9917739","MRIS","DC10027520","N","Y",2017-08-15,"1420 C St SE",20003,"38.8855185&-76.9847935","Washington, DC","Capitol Hill","Washington","DC",38.8855185,-76.9847935,1406,0.296969203190678,24
"410","PAST SALE",2017-09-11,"Condo/Co-op",460000,1,1,NA,NA,2017,345,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1500-Pennsylvania-Ave-SE-20003/unit-310/home/113745697","MRIS","DC9973128","N","Y",2017-08-21,"1500 Pennsylvania Ave SE #310",20003,"38.879821&-76.983278","Washington, DC","Old City #1","Washington","DC",38.879821,-76.983278,NA,0.156255425654519,21
"411","PAST SALE",2017-09-08,"Condo/Co-op",339900,2,1,3360,3360,1938,202,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/332-18th-Pl-NE-20002/unit-1/home/109411951","MRIS","DC9870685","N","Y",2017-08-15,"332 18th Pl NE #1",20002,"38.8944719&-76.9783135","Washington, DC","Kingman Park","Washington","DC",38.8944719,-76.9783135,3360,0.437704817835147,24
"412","PAST SALE",NA,"Condo/Co-op",335000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/1274-Simms-Pl-NE-20002/unit-4/home/113169699",NA,NA,"N","Y",NA,"1274 Simms Pl NE Apt 4",20002,"38.9088907&-76.9830875","Washington, DC",NA,"Washington","DC",38.9088907,-76.9830875,NA,1.06558061548893,NA
"413","PAST SALE",2017-09-21,"Condo/Co-op",202500,0,1,552,552,1963,449,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/5406-Connecticut-Ave-NW-20015/unit-407/home/9970082","MRIS","DC10034405","N","Y",2017-09-10,"5406 Connecticut Ave NW #407",20015,"38.9614906&-77.073956","Washington, DC","Chevy Chase","Washington","DC",38.9614906,-77.073956,552,0.634082059066949,11
"414","PAST SALE",NA,"Condo/Co-op",420000,2,1,861,861,1942,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/3450-38th-St-NW-20016/unit-D406/home/9967133",NA,NA,"N","Y",NA,"3450 38th St NW Apt D406",20016,"38.9364388&-77.0749908","Washington, DC",NA,"Washington","DC",38.9364388,-77.0749908,861,0.7599799333855,NA
"415","PAST SALE",2017-09-20,"Condo/Co-op",86500,2,1,678,816,1964,250,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/450-Condon-Ter-SE-20032/unit-208/home/11749247","MRIS","DC10029360","N","Y",2017-09-08,"450 Condon Ter SE #208",20032,"38.8327159&-76.9986346","Washington, DC","Congress Heights","Washington","DC",38.8327159,-76.9986346,816,0.87117485963066,12
"416","PAST SALE",2017-09-08,"Condo/Co-op",650000,2,2,1666,1666,1971,2132,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/4200-Massachusetts-Ave-NW-20016/unit-404/home/9950666","MRIS","DC10005633","N","Y",2017-08-15,"4200 Massachusetts Ave NW #404",20016,"38.9348171&-77.0828442","Washington, DC","Wesley Heights","Washington","DC",38.9348171,-77.0828442,1666,0.943754660853024,24
"417","PAST SALE",2017-09-08,"Condo/Co-op",349000,1,1,800,800,1928,540,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/3900-Connecticut-Ave-NW-20008/unit-404G/home/22023066","MRIS","DC9990514","N","Y",2017-08-15,"3900 Connecticut Ave NW Unit 404G",20008,"38.9398469&-77.0614748","Washington, DC","North Cleveland Park","Washington","DC",38.9398469,-77.0614748,800,0.301244577254022,24
"418","PAST SALE",NA,"Condo/Co-op",2e+05,1,1,699,699,1931,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/1706-W-Virginia-Ave-NE-20002/unit-1/home/12530285",NA,NA,"N","Y",NA,"1706 W Virginia Ave NE Apt 1",20002,"38.9098856&-76.9868123","Washington, DC",NA,"Washington","DC",38.9098856,-76.9868123,699,0.904746406748468,NA
"419","PAST SALE",2017-09-15,"Condo/Co-op",450000,1,1,1014,1014,1942,772,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/2500-Q-St-NW-20007/unit-235/home/9929032","MRIS","DC10034632","N","Y",2017-08-29,"2500 Q St NW #235",20007,"38.910343&-77.0523915","Washington, DC","Georgetown","Washington","DC",38.910343,-77.0523915,1014,0.406109717429729,17
"420","PAST SALE",2017-09-15,"Single Family Residential",350000,2,2,1152,4281,1941,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/3101-Chestnut-St-NE-20018/home/10106559","MRIS","DC10008276","N","Y",2017-08-29,"3101 Chestnut St NE",20018,"38.9310921&-76.9600897","Washington, DC","Woodridge","Washington","DC",38.9310921,-76.9600897,4281,1.74750250329666,17
"421","PAST SALE",2017-09-18,"Condo/Co-op",660000,2,2,1010,1010,2007,743,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/440-L-St-NW-20001/unit-911/home/12533183","MRIS","DC10028663","N","Y",2017-09-04,"440 L St NW #911",20001,"38.9033883&-77.0174322","Washington, DC","Old City #2","Washington","DC",38.9033883,-77.0174322,1010,0.287527961026168,14
"422","PAST SALE",2017-09-21,"Condo/Co-op",699555,2,2.5,1200,1200,1907,190,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1211-10th-St-NW-20001/unit-1/home/113745596","MRIS","DC9986461","N","Y",2017-09-10,"1211 10th St NW #1",20001,"38.9061474&-77.0251907","Washington, DC","Shaw","Washington","DC",38.9061474,-77.0251907,1200,0.179057072190736,11
"423","PAST SALE",2017-09-21,"Condo/Co-op",475000,1,1,1355,1355,1979,984,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/3101-New-Mexico-Ave-NW-20016/unit-530/home/9954669","MRIS","DC10015879","N","Y",2017-09-10,"3101 New Mexico Ave NW #530",20016,"38.9325798&-77.0848915","Washington, DC","Wesley Heights","Washington","DC",38.9325798,-77.0848915,1355,1.11972210313895,11
"424","PAST SALE",2017-09-20,"Condo/Co-op",3e+05,2,1,912,912,1940,357,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1230-Holbrook-Ter-NE-20002/unit-204/home/12530263","MRIS","DC10006977","N","Y",2017-09-08,"1230 Holbrook Ter NE #204",20002,"38.9073888&-76.9856096","Washington, DC","Trinidad","Washington","DC",38.9073888,-76.9856096,912,0.95189466840167,12
"425","PAST SALE",2017-09-05,"Condo/Co-op",733000,2,2,1011,1011,2007,311,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1407-W-St-NW-20009/unit-201/home/21646076","MRIS","DC10021801","N","Y",2017-08-09,"1407 W St NW #201",20009,"38.9193675&-77.0326662","Washington, DC","Old City #2","Washington","DC",38.9193675,-77.0326662,1011,0.258310890587219,27
"426","PAST SALE",NA,"Single Family Residential",440000,3,1.5,1024,1800,1890,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/515-M-St-NE-20002/home/9896424",NA,NA,"N","Y",NA,"515 M St NE",20002,"38.905381&-76.998835","Washington, DC",NA,"Washington","DC",38.905381,-76.998835,1800,0.274844934987713,NA
"427","PAST SALE",2017-09-11,"Condo/Co-op",325000,1,1,594,594,1926,399,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/2410-20th-St-NW-20009/unit-8/home/10001327","MRIS","DC9937596","N","Y",2017-08-21,"2410 20th St NW #8",20009,"38.9211805&-77.0472158","Washington, DC","Kalorama","Washington","DC",38.9211805,-77.0472158,594,0.467223014161094,21
"428","PAST SALE",NA,"Condo/Co-op",571500,2,2,1065,1065,1989,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/2725-Connecticut-Ave-NW-20008/unit-309/home/9989475",NA,NA,"N","Y",NA,"2725 Connecticut Ave NW Apt 309",20008,"38.9263787&-77.0527254","Washington, DC",NA,"Washington","DC",38.9263787,-77.0527254,1065,0.0454756772799566,NA
"429","PAST SALE",2017-09-05,"Condo/Co-op",699900,2,2,1379,1379,1905,279,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/3566-13th-St-NW-20010/unit-2/home/109280123","MRIS","DC9933851","N","Y",2017-08-09,"3566 13th St NW #2",20010,"38.934026&-77.030046","Washington, DC","Columbia Heights","Washington","DC",38.934026,-77.030046,1379,0.369270143178769,27
"430","PAST SALE",2017-09-29,"Condo/Co-op",430000,2,2,1250,1250,1960,1469,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/3900-Watson-Pl-NW-20016/unit-B-1E/home/40196018","MRIS","DC9961121","N","Y",2017-09-26,"3900 Watson Pl NW Unit B-1E",20016,"38.92809&-77.078147","Washington, DC","Observatory Circle","Washington","DC",38.92809,-77.078147,1250,1.17594063485642,3
"431","PAST SALE",2017-09-29,"Condo/Co-op",228000,1,1,725,725,1957,664,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/4200-Cathedral-Ave-NW-20016/unit-1115/home/9958327","MRIS","DC10034390","N","Y",2017-09-26,"4200 Cathedral Ave NW #1115",20016,"38.9296124&-77.0828221","Washington, DC","Wesley Heights","Washington","DC",38.9296124,-77.0828221,725,1.29859350184068,3
"432","PAST SALE",NA,"Condo/Co-op",634500,2,2,939,939,1908,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/1342-Massachusetts-Ave-SE-20003/unit-C/home/40501611",NA,NA,"N","Y",NA,"1342 Massachusetts Ave SE Unit C",20003,"38.8884066&-76.9859699","Washington, DC",NA,"Washington","DC",38.8884066,-76.9859699,939,0.494816269211737,NA
"433","PAST SALE",NA,"Condo/Co-op",215000,0,1,421,421,1964,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/1440-N-St-NW-20005/unit-410/home/9871066",NA,NA,"N","Y",NA,"1440 N St NW Apt 410",20005,"38.9070428&-77.0336369","Washington, DC",NA,"Washington","DC",38.9070428,-77.0336369,421,0.410358995866893,NA
"434","PAST SALE",2017-09-08,"Condo/Co-op",380000,1,1,756,756,1974,629,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1325-18th-St-NW-20036/unit-805/home/9864535","MRIS","DC9973790","N","Y",2017-08-15,"1325 18th St NW #805",20036,"38.9080968&-77.0414103","Washington, DC","Central","Washington","DC",38.9080968,-77.0414103,756,0.276779877406203,24
"435","PAST SALE",2017-09-29,"Condo/Co-op",675000,2,2,1190,1190,2007,703,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1125-11th-St-NW-20001/unit-503/home/22025020","MRIS","DC10009837","N","Y",2017-09-26,"1125 11th St NW #503",20001,"38.9053242&-77.0267299","Washington, DC","Old City #2","Washington","DC",38.9053242,-77.0267299,1190,0.259131347478788,3
"436","PAST SALE",2017-09-05,"Condo/Co-op",138137,1,1,600,600,1908,1076,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1436-W-St-NW-20009/unit-105/home/28474442","MRIS","DC9923274","N","Y",2017-08-09,"1436 W St NW #105",20009,"38.9188869&-77.0334795","Washington, DC","Old City #2","Washington","DC",38.9188869,-77.0334795,600,0.27607073923923,27
"437","PAST SALE",2017-09-06,"Condo/Co-op",410000,1,1,722,722,1911,607,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/2311-Connecticut-Ave-NW-20008/unit-403/home/10000790","MRIS","DC10022291","N","Y",2017-08-11,"2311 Connecticut Ave NW #403",20008,"38.918839&-77.0486829","Washington, DC","Kalorama","Washington","DC",38.918839,-77.0486829,722,0.552591807582213,26
"438","PAST SALE",NA,"Condo/Co-op",408900,1,1,570,570,1971,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/226-3rd-St-NE-20002/unit-A/home/9891475",NA,NA,"N","Y",NA,"226 3rd St NE Unit A",20002,"38.893221&-77.0020396","Washington, DC",NA,"Washington","DC",38.893221,-77.0020396,570,0.430348919800763,NA
"439","PAST SALE",2017-09-18,"Condo/Co-op",652000,2,2.5,1160,1160,2004,942,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/631-D-St-NW-20004/unit-644/home/10342622","MRIS","DC10019222","N","Y",2017-09-04,"631 D St NW #644",20004,"38.8953272&-77.0210685","Washington, DC","Penn Quarter","Washington","DC",38.8953272,-77.0210685,1160,0.0983097763316582,14
"440","PAST SALE",2017-09-19,"Condo/Co-op",399999,1,1,899,899,1942,753,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/2500-Q-St-NW-20007/unit-549/home/9929236","MRIS","DC10021123","N","Y",2017-09-06,"2500 Q St NW #549",20007,"38.910343&-77.0523915","Washington, DC","Georgetown","Washington","DC",38.910343,-77.0523915,899,0.406109717429729,13
"441","PAST SALE",2017-09-21,"Townhouse",707000,2,2.5,1688,1372,1927,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/433-15th-St-NE-20002/home/10114199","MRIS","DC10062692","N","Y",2017-09-10,"433 15th St NE",20002,"38.8958192&-76.9833825","Washington, DC","Capitol Hill","Washington","DC",38.8958192,-76.9833825,1372,0.661581837204017,11
"442","PAST SALE",2017-09-21,"Condo/Co-op",491000,2,1,650,650,1982,230,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1931-17th-St-NW-20009/unit-101/home/9865100","MRIS","DC9995520","N","Y",2017-09-10,"1931 17th St NW #101",20009,"38.9164879&-77.0380555","Washington, DC","Dupont","Washington","DC",38.9164879,-77.0380555,650,0.49025616511981,11
"443","PAST SALE",2017-09-22,"Condo/Co-op",522000,2,2,852,852,1909,374,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1843-Mintwood-Pl-NW-20009/unit-204/home/10002709","MRIS","DC9978455","N","Y",2017-09-12,"1843 Mintwood Pl NW #204",20009,"38.9213726&-77.0445593","Washington, DC","Kalorama","Washington","DC",38.9213726,-77.0445593,852,0.569873635791715,10
"444","PAST SALE",NA,"Townhouse",640000,2,2,1124,856,1900,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/1608-8th-St-NW-20001/home/9878200",NA,NA,"N","Y",NA,"1608 8th St NW",20001,"38.91145&-77.023209","Washington, DC",NA,"Washington","DC",38.91145,-77.023209,856,0.0983828975989589,NA
"445","PAST SALE",2017-09-25,"Townhouse",745000,2,2,1193,1193,2008,227,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/2122-11th-St-NW-20001/unit-4/home/21645152","MRIS","DC10065323","N","Y",2017-09-18,"2122 11th St NW #4",20001,"38.9186949&-77.0274089","Washington, DC","U St Corridor","Washington","DC",38.9186949,-77.0274089,1193,0.144958370482539,7
"446","PAST SALE",2017-09-25,"Condo/Co-op",1225000,2,2.5,1537,1537,2002,537,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1735-Johnson-Ave-NW-20009/unit-H/home/10185316","MRIS","DC10002915","N","Y",2017-09-18,"1735 Johnson Ave NW Unit H",20009,"38.9132211&-77.0329346","Washington, DC","Old City #2","Washington","DC",38.9132211,-77.0329346,1537,0.336737902648276,7
"447","PAST SALE",2017-09-22,"Condo/Co-op",385000,1,1,691,691,1908,339,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1900-S-St-NW-20009/unit-3/home/9059491","MRIS","DC10010604","N","Y",2017-09-12,"1900 S St NW #3",20009,"38.914014&-77.0438281","Washington, DC","Dupont Circle","Washington","DC",38.914014,-77.0438281,691,0.213877136530126,10
"448","PAST SALE",2017-09-26,"Condo/Co-op",369000,1,1,515,515,1916,309,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1833-S-St-NW-20009/unit-23/home/10175657","MRIS","DC10028004","N","Y",2017-09-20,"1833 S St NW #23",20009,"38.9143475&-77.04277","Washington, DC","Old City #2","Washington","DC",38.9143475,-77.04277,515,0.256099036754141,6
"449","PAST SALE",2017-09-26,"Townhouse",499000,1,1,825,825,1905,260,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/27-Quincy-Pl-NE-20002/unit-2/home/143182304","MRIS","DC10027920","N","Y",2017-09-20,"27 Quincy Pl NE #2",20002,"38.91166&-77.007811","Washington, DC","Eckington","Washington","DC",38.91166,-77.007811,825,0.386464776257561,6
"450","PAST SALE",2017-09-27,"Condo/Co-op",1295000,2,2.5,1761,1761,2017,165,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1310-Q-St-NW-20009/unit-4/home/113863826","MRIS","DC9936153","N","Y",2017-09-22,"1310 Q St NW #4",20009,"38.9109439&-77.0302482","Washington, DC","Logan Circle","Washington","DC",38.9109439,-77.0302482,1761,0.423599159664769,5
"451","PAST SALE",2017-09-28,"Condo/Co-op",445000,1,1,833,833,1929,306,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1437-Rhode-Island-Ave-NW-20005/unit-106/home/10173704","MRIS","DC10047791","N","Y",2017-09-24,"1437 Rhode Island Ave NW #106",20005,"38.9087162&-77.0334433","Washington, DC","Logan Circle","Washington","DC",38.9087162,-77.0334433,833,0.506688548573046,4
"452","PAST SALE",2017-09-29,"Condo/Co-op",425000,1,1,549,549,1987,400,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1401-17th-St-NW-20036/unit-310/home/9866718","MRIS","DC10018433","N","Y",2017-09-26,"1401 17th St NW #310",20036,"38.9089475&-77.0380411","Washington, DC","Old City #2","Washington","DC",38.9089475,-77.0380411,549,0.396397739241142,3
"453","PAST SALE",2017-09-28,"Condo/Co-op",521500,1,1,835,835,2005,507,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1111-25th-St-NW-20037/unit-304/home/10346469","MRIS","DC9963192","N","Y",2017-09-24,"1111 25th St NW #304",20037,"38.9045789&-77.0529714","Washington, DC","West End","Washington","DC",38.9045789,-77.0529714,835,0.270251932951585,4
"454","PAST SALE",2017-09-28,"Townhouse",859000,2,2.5,1400,861,2000,146,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/609-7th-St-SW-20024/home/10176968","MRIS","DC10033202","N","Y",2017-09-24,"609 7th St SW",20024,"38.8817544&-77.0221849","Washington, DC","Rla (sw)","Washington","DC",38.8817544,-77.0221849,861,0.338431031859907,4
"455","PAST SALE",2017-09-29,"Condo/Co-op",847500,1,2,1225,1225,2007,711,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/2100-11th-St-NW-20001/unit-103/home/12534013","MRIS","DC9990866","N","Y",2017-09-26,"2100 11th St NW #103",20001,"38.9184062&-77.0273864","Washington, DC","Old City #2","Washington","DC",38.9184062,-77.0273864,1225,0.129986809292639,3
"456","PAST SALE",2017-09-18,"Townhouse",8e+05,2,2,1280,1280,1922,232,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1221-Kenyon-St-NW-20010/unit-3/home/81803082","MRIS","DC10023548","N","Y",2017-09-04,"1221 Kenyon St NW #3",20010,"38.9299191&-77.0288373","Washington, DC","Columbia Heights","Washington","DC",38.9299191,-77.0288373,1280,0.238828783079282,14
"457","PAST SALE",NA,"Townhouse",1340000,2,2,1794,828,1900,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/1504-33rd-St-NW-20007/home/9927821",NA,NA,"N","Y",NA,"1504 33rd St NW",20007,"38.9089752&-77.0662419","Washington, DC",NA,"Washington","DC",38.9089752,-77.0662419,828,0.893480872871752,NA
"458","PAST SALE",NA,"Condo/Co-op",249900,1,1,888,888,1960,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/4201-Cathedral-Ave-NW-20016/unit-206W/home/9952288",NA,NA,"N","Y",NA,"4201 Cathedral Ave NW Apt 206W",20016,"38.9311323&-77.0837882","Washington, DC",NA,"Washington","DC",38.9311323,-77.0837882,888,1.20364679002381,NA
"459","PAST SALE",NA,"Condo/Co-op",370000,1,1,650,650,1980,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/1688-Euclid-St-NW-20009/unit-A/home/10005958",NA,NA,"N","Y",NA,"1688 Euclid St NW Apt A",20009,"38.9231624&-77.0387768","Washington, DC",NA,"Washington","DC",38.9231624,-77.0387768,650,0.490183237267466,NA
"460","PAST SALE",2017-09-29,"Condo/Co-op",715000,2,2,1100,1100,2005,278,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/2111-11th-St-NW-20001/unit-1/home/11744811","MRIS","DC10031367","N","Y",2017-09-26,"2111 11th St NW #1",20001,"38.918564&-77.0268624","Washington, DC","Old City #2","Washington","DC",38.918564,-77.0268624,1100,0.157346256131627,3
"461","PAST SALE",2017-09-29,"Condo/Co-op",426500,1,1,507,507,1925,218,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1621-T-St-NW-20009/unit-707/home/9865430","MRIS","DC9982041","N","Y",2017-09-26,"1621 T St NW #707",20009,"38.9158099&-77.0380322","Washington, DC","Dupont Circle","Washington","DC",38.9158099,-77.0380322,507,0.494532175271132,3
"462","PAST SALE",2017-09-29,"Condo/Co-op",565000,2,1,824,824,1885,723,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1718-Corcoran-St-NW-20009/unit-52/home/9860582","MRIS","DC10032189","N","Y",2017-09-26,"1718 Corcoran St NW #52",20009,"38.9116888&-77.0392946","Washington, DC","Old City #2","Washington","DC",38.9116888,-77.0392946,824,0.305007975159046,3
"463","PAST SALE",2017-09-06,"Townhouse",985000,2,2,1272,1213,1900,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/2514-Mill-Rd-NW-20007/home/9931667","MRIS","DC9948504","N","Y",2017-08-11,"2514 Mill Rd NW",20007,"38.910947&-77.0540513","Washington, DC","Georgetown","Washington","DC",38.910947,-77.0540513,1213,0.492640498160572,26
"464","PAST SALE",2017-09-08,"Townhouse",849000,2,2,1427,1427,1920,685,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1865-Mintwood-Pl-NW-20009/unit-6/home/10002731","MRIS","DC10002189","N","Y",2017-08-15,"1865 Mintwood Pl NW #6",20009,"38.9215933&-77.0453692","Washington, DC","Kalorama","Washington","DC",38.9215933,-77.0453692,1427,0.52527821164229,24
"465","PAST SALE",2017-09-07,"Condo/Co-op",510000,2,1,1000,1000,1927,666,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/2707-Adams-Mill-Rd-NW-20009/unit-405/home/18970282","MRIS","DC10005333","N","Y",2017-08-13,"2707 Adams Mill Rd NW #405",20009,"38.9243912&-77.0442999","Washington, DC","Mount Pleasant","Washington","DC",38.9243912,-77.0442999,1000,0.499575420385985,25
"466","PAST SALE",2017-09-07,"Condo/Co-op",230000,0,1,501,501,1909,392,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/2039-New-Hampshire-Ave-NW-20009/unit-209/home/40126415","MRIS","DC10030354","N","Y",2017-08-13,"2039 New Hampshire Ave NW #209",20009,"38.9177842&-77.0353326","Washington, DC","Old City #2","Washington","DC",38.9177842,-77.0353326,501,0.346912593725297,25
"467","PAST SALE",2017-09-15,"Condo/Co-op",5e+05,2,2,1111,1111,2007,749,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1390-Kenyon-St-NW-20010/unit-323/home/12530794","MRIS","DC9973010","N","Y",2017-08-29,"1390 Kenyon St NW #323",20010,"38.9297375&-77.032194","Washington, DC","Columbia Heights","Washington","DC",38.9297375,-77.032194,1111,0.0881265925514975,17
"468","PAST SALE",2017-09-15,"Condo/Co-op",710000,2,2,1200,1200,2002,595,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/2380-Champlain-St-NW-20009/unit-302/home/114067544","MRIS","DC9962709","N","Y",2017-08-29,"2380 Champlain St NW #302",20009,"38.9219079&-77.0416284","Washington, DC","Adams Morgan","Washington","DC",38.9219079,-77.0416284,1200,0.658071807733617,17
"469","PAST SALE",2017-09-18,"Condo/Co-op",442000,1,1,747,747,2005,461,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1150-K-St-NW-20005/unit-703/home/10347552","MRIS","DC10030134","N","Y",2017-09-04,"1150 K St NW #703",20005,"38.9021883&-77.0277361","Washington, DC","Central","Washington","DC",38.9021883,-77.0277361,747,0.256356283798716,14
"470","PAST SALE",2017-09-18,"Condo/Co-op",293900,1,1,449,449,1927,314,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/3446-Connecticut-Ave-NW-20008/unit-401/home/12531313","MRIS","DC10013943","N","Y",2017-09-04,"3446 Connecticut Ave NW #401",20008,"38.9353604&-77.0588588","Washington, DC","Cleveland Park","Washington","DC",38.9353604,-77.0588588,449,0.0453887780917234,14
"471","PAST SALE",2017-09-15,"Condo/Co-op",439000,2,1,900,900,1920,761,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1701-16th-St-NW-20009/unit-236/home/28650283","MRIS","DC10016435","N","Y",2017-08-29,"1701 16th St NW #236",20009,"38.9130203&-77.036064","Washington, DC","Dupont","Washington","DC",38.9130203,-77.036064,900,0.470198635361924,17
"472","PAST SALE",2017-09-18,"Condo/Co-op",311000,1,1,1000,1000,1967,733,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/3001-Veazey-Ter-NW-20008/unit-1421/home/143249170","MRIS","DC10030770","N","Y",2017-09-04,"3001 Veazey Ter NW #1421",20008,"38.9449287&-77.0618546","Washington, DC","Van Ness","Washington","DC",38.9449287,-77.0618546,1000,0.192193271479002,14
"473","PAST SALE",2017-09-21,"Condo/Co-op",380000,1,1,561,561,1909,236,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/3324-18th-St-NW-20010/unit-11/home/55187912","MRIS","DC10041153","N","Y",2017-09-10,"3324 18th St NW #11",20010,"38.9330681&-77.0416139","Washington, DC","Mount Pleasant","Washington","DC",38.9330681,-77.0416139,561,0.559593867018028,11
"474","PAST SALE",NA,"Condo/Co-op",206000,1,1,599,599,1925,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/640-Buchanan-St-NW-20011/unit-202/home/10058268",NA,NA,"N","Y",NA,"640 Buchanan St NW Apt 202",20011,"38.9460736&-77.0215067","Washington, DC",NA,"Washington","DC",38.9460736,-77.0215067,599,0.629554085044548,NA
"475","PAST SALE",2017-09-06,"Condo/Co-op",545200,2,1,1150,1150,1918,559,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/3426-16th-St-NW-20010/unit-608/home/10011187","MRIS","DC10019724","N","Y",2017-08-11,"3426 16th St NW #608",20010,"38.9342335&-77.0369514","Washington, DC","Mount Pleasant","Washington","DC",38.9342335,-77.0369514,1150,0.445209575575019,26
