URL,ADDRESS,ZIP_CODE,LAT_LON,CITY_STATE,LOCATION
http://www.redfin.com/VA/Arlington/1020-N-Highland-St-22201/unit-707/home/16897789,1020 Highland St N #707,'222010000,38.8848595&-77.0951384,"Arlington, va",The Pheonix
http://www.redfin.com/VA/Arlington/3000-Spout-Run-Pkwy-22201/unit-B601/home/11247275,3000 Spout Run Pkwy Unit B601,'222010000,38.896264&-77.0943045,"Arlington, va",Cardinal House
http://www.redfin.com/VA/Arlington/1811-14th-St-N-22209/unit-103/home/28681872,1811 14th St N Apt 103,'222090000,38.8901561&-77.0795,"Arlington, va",
http://www.redfin.com/VA/Arlington/2030-N-Adams-St-22201/unit-606/home/11246960,2030 Adams St N #606,'222010000,38.8976118&-77.0896071,"Arlington, va",The Circle Condominium
http://www.redfin.com/VA/Arlington/3121-17th-St-S-22204/home/11273756,3121 17th St S,'222040000,38.8558098&-77.0877377,"Arlington, va",Laurel Place
http://www.redfin.com/VA/Arlington/1600-N-Oak-St-22209/unit-728/home/11251057,1600 N Oak St Apt 728,'222090000,38.8925121&-77.0738352,"Arlington, va",
http://www.redfin.com/VA/Arlington/2720-S-Arlington-Mill-Dr-22206/unit-306/home/12042353,2720 S Arlington Mill Dr Unit 306,'222060000,38.8419412&-77.0899621,"Arlington, va",
http://www.redfin.com/VA/Alexandria/3313-Wyndham-Cir-22302/unit-4205/home/11876786,3313 Wyndham Cir #4205,'223020000,38.8352728&-77.1010704,"Alexandria, va",Pointe At Park C
http://www.redfin.com/VA/Arlington/4805-28th-St-S-22206/home/11267825,4805 28th St S,'222060000,38.8419913&-77.1018333,"Arlington, va",Fairlington Villages
http://www.redfin.com/VA/Arlington/4646-28th-Rd-S-22206/unit-A/home/11267036,4646-A 28th Rd S Unit A,'222060000,38.8426595&-77.0985569,"Arlington, va",The Arlington
http://www.redfin.com/VA/Arlington/2600-S-Arlington-Mill-Dr-22206/unit-C/home/142975846,2600 Arlington Mill Dr S Unit C,'222060000,38.8439661&-77.0945237,"Arlington, va",Windgate Of Arlington Iii
http://www.redfin.com/VA/Arlington/4323-35th-St-S-22206/home/11270394,4323 35th St S,'222060000,38.8316574&-77.0888905,"Arlington, va",Fairlington Mdws
